id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
250010,P5,fg,8,0.8909242749214172,0.6649302959442138,0.2259939789772034,0.541842094147835,-0.1795448921609329,0.7213869863087679
250010,P5,bg,312,0.13483008742332458,0.14383914470672607,-0.009009057283401484,-0.08333909328027668,-0.20956710307125154,0.12622800979097487
250031,P3,all,5120,0.1217532679438591,0.06907731592655182,0.05267595201730728,0.058736244160028796,0.16850399326835447,-0.10976774910832568
250031,P3,fg,288,0.389651894569397,0.18805030286312102,0.20160159170627595,0.11562948768559518,0.17267850236989374,-0.05704901468429856
250031,P3,bg,4832,0.13124831020832062,0.07381590455770493,0.05743240565061569,0.0157467766733488,0.17609155330218976,-0.16034477662884095
250031,P4,all,1280,0.20384296774864197,0.07912148386240006,0.12472148388624191,0.2868721846565734,0.08439744123547113,0.20247474342110225
250031,P4,fg,68,0.6695511937141418,0.15897604823112488,0.510575145483017,0.5001821303691134,-0.042974901775800725,0.5431570321449142
250031,P4,bg,1212,0.20519281923770905,0.08896302282810212,0.11622979640960693,0.11375253572335259,0.10537905209884608,0.008373483624506503
250031,P5,all,320,0.6200203895568848,0.5857700228691101,0.0342503666877747,0.144175514192229,0.1983163902913087,-0.05414087609907972
250031,P5,fg,16,0.43657490611076355,0.329828268289566,0.10674663782119753,-0.219200107212267,-0.08990685351832559,-0.1292932536939414
250031,P5,bg,304,0.6197943091392517,0.586145555973053,0.03364875316619875,0.1478162614582872,0.2023584673288615,-0.05454220587057432
250056,P3,all,5120,0.1828211396932602,0.08224302530288696,0.10057811439037323,0.29086441024452236,0.1003498489945743,0.19051456124994806
250056,P3,fg,70,0.729870080947876,0.5223607301712037,0.20750935077667232,0.35511254390698416,-0.06536663835544784,0.42047918226243197
250056,P3,bg,5050,0.18151824176311493,0.08442054837942123,0.0970976933836937,0.25531182880550257,0.11011242715405427,0.1451994016514483
250056,P4,all,1280,0.16908851265907288,0.1365124225616455,0.032576090097427374,0.3066462427871318,0.15129237851739602,0.1553538642697358
250056,P4,fg,21,0.9001940488815308,0.46311005055904386,0.4370839983224869,0.8964208143457342,-0.12125069219104549,1.0176715065367796
250056,P4,bg,1259,0.16250351071357727,0.14325757920742035,0.019245931506156916,0.23809710935141218,0.16511404804868976,0.07298306130272242
250056,P5,all,320,0.29277777671813965,0.3008056640625,-0.00802788734436033,-0.057891758973489846,-0.07753450581838954,0.019642746844899694
250056,P5,fg,4,,,,,,
250056,P5,bg,316,0.3047155737876892,0.3082166850566864,-0.0035011112689972146,-0.05695156702491623,-0.07979763471387143,0.022846067688955196
