id,rgb_gt,ir_gt,class_id,iou,center_shift_norm,center_shift_over_rgb_sqrt_area,dx_norm,dy_norm,rgb_hit,ir_hit,rgb_pred_iou,ir_pred_iou,rgb_wrong_class_overlap,ir_wrong_class_overlap,ir_minus_rgb_loc_iou,rgb_luminance
120227,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.4911265616733827,0.7659218013316492,False,False,0.2747952396582665,21.7153263092041
120227,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0,0.7626197792633511,False,False,0.7626197792633511,21.7153263092041
120233,0,0,0,1.0,0.0,0.0,0.0,0.0,False,True,0.0012023145281898255,0.8715822542783206,False,False,0.8703799397501307,20.844284057617188
120233,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6740283768487116,0.6378390970997205,False,False,-0.03618927974899111,20.844284057617188
120233,2,2,0,1.0,0.0,0.0,0.0,0.0,False,False,0.49155755817332036,0.47332339559324527,False,False,-0.018234162580075097,20.844284057617188
120233,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.5368238146308065,0.867153567606139,False,False,0.3303297529753325,20.844284057617188
120233,4,4,0,1.0,0.0,0.0,0.0,0.0,False,True,0.2469702450987405,0.7517856635336932,False,False,0.5048154184349527,20.844284057617188
120234,0,0,0,1.0,0.0,0.0,0.0,0.0,False,True,0.3161162098288103,0.7646100015431069,False,False,0.4484937917142966,20.555421829223633
120234,1,1,0,1.0,0.0,0.0,0.0,0.0,False,True,0.2950019554972422,0.8048937820680975,False,False,0.5098918265708553,20.555421829223633
120234,2,2,0,1.0,0.0,0.0,0.0,0.0,False,True,0.07911504810461273,0.7654976326854861,False,False,0.6863825845808733,20.555421829223633
120234,3,3,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7341601571991496,0.6615334681174104,False,False,-0.07262668908173919,20.555421829223633
120234,4,4,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6065278530167278,0.5226994949014123,False,False,-0.08382835811531553,20.555421829223633
120237,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.6548235224710584,0.8647855143051728,False,False,0.20996199183411446,20.91122817993164
120237,1,1,0,1.0,0.0,0.0,0.0,0.0,True,True,0.8101417402680737,0.917795757560278,False,False,0.10765401729220425,20.91122817993164
120273,0,0,0,1.0,0.0,0.0,0.0,0.0,True,True,0.7105312037034273,0.7498834475974447,False,False,0.03935224389401748,22.343114852905273
120273,1,1,0,1.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,22.343114852905273
