endpoint,epoch,cumulative_seconds,epoch_seconds
R123,20,4030.48,201.4000000000001
R123,21,4230.21,199.73000000000002
R123,22,4431.54,201.32999999999993
R123,23,4632.14,200.60000000000036
R123,24,4834.47,202.32999999999993
R123,25,5037.57,203.09999999999945
R123,26,5239.08,201.51000000000022
R123,27,5439.25,200.17000000000007
R123,28,5653.26,214.01000000000022
R123,29,5861.31,208.05000000000018
R123,30,6062.08,200.76999999999953
R123,31,6264.54,202.46000000000004
R123,32,6473.3,208.76000000000022
R123,33,6682.66,209.35999999999967
R123,34,6903.97,221.3100000000004
R123,35,7134.64,230.67000000000007
R123,36,7365.03,230.38999999999942
R123,37,7595.31,230.28000000000065
R123,38,7823.4,228.08999999999924
R123,39,8052.71,229.3100000000004
R123,40,8284.02,231.3100000000004
R123,41,8513.91,229.88999999999942
R123,42,8744.59,230.6800000000003
R123,43,8974.1,229.51000000000022
R123,44,9203.72,229.61999999999898
R123,45,9433.45,229.73000000000138
R123,46,9664.13,230.67999999999847
R123,47,9892.49,228.36000000000058
R123,48,10120.9,228.40999999999985
R123,49,10350.4,229.5
R123,50,10581.8,231.39999999999964
R123,51,10810.4,228.60000000000036
R123,52,11039.1,228.70000000000073
R123,53,11269.0,229.89999999999964
R123,54,11498.8,229.79999999999927
R123,55,11733.0,234.20000000000073
R123,56,11961.1,228.10000000000036
R123,57,12192.3,231.1999999999989
R123,58,12421.1,228.8000000000011
R123,59,12649.9,228.79999999999927
R123,60,12879.6,229.70000000000073
R123,61,13109.4,229.79999999999927
R123,62,13338.9,229.5
R123,63,13570.1,231.20000000000073
R123,64,13799.2,229.10000000000036
R123,65,14029.2,230.0
R123,66,14259.9,230.6999999999989
R123,67,14489.1,229.20000000000073
R123,68,14718.7,229.60000000000036
R123,69,14948.4,229.6999999999989
R123,70,15178.8,230.39999999999964
R123,71,15408.5,229.70000000000073
R123,72,15638.1,229.60000000000036
R123,73,15868.2,230.10000000000036
R123,74,16097.7,229.5
R123,75,16326.9,229.1999999999989
R123,76,16557.2,230.3000000000011
R123,77,16787.1,229.89999999999782
R123,78,17016.0,228.90000000000146
R123,79,17245.4,229.40000000000146
R123,80,17475.1,229.6999999999971
R123,81,17705.2,230.10000000000218
R123,82,17934.1,228.89999999999782
R123,83,18161.7,227.60000000000218
R123,84,18391.6,229.89999999999782
R123,85,18620.8,229.20000000000073
R123,86,18851.8,231.0
R123,87,19081.4,229.60000000000218
R123,88,19311.8,230.39999999999782
R123,89,19541.1,229.29999999999927
R123,90,19771.2,230.10000000000218
R123,91,20001.6,230.39999999999782
R123,92,20231.5,229.90000000000146
R123,93,20462.2,230.70000000000073
R123,94,20693.9,231.70000000000073
R123,95,20924.1,230.1999999999971
R123,96,21155.2,231.10000000000218
R123,97,21384.2,229.0
R123,98,21614.1,229.89999999999782
R123,99,21844.1,230.0
R123,100,22071.9,227.8000000000029
R123,101,22301.3,229.39999999999782
R123,102,22531.8,230.5
R123,103,22759.9,228.10000000000218
R123,104,22989.7,229.79999999999927
R123,105,23220.3,230.59999999999854
R123,106,23447.9,227.60000000000218
R123,107,23675.6,227.6999999999971
R123,108,23903.6,228.0
R123,109,24132.8,229.20000000000073
R123,110,24362.1,229.29999999999927
R123,111,24591.5,229.40000000000146
R123,112,24821.8,230.29999999999927
R123,113,25050.8,229.0
R123,114,25280.6,229.79999999999927
R123,115,25509.7,229.10000000000218
R123,116,25734.7,225.0
R123,117,25962.9,228.20000000000073
R123,118,26191.1,228.1999999999971
R123,119,26419.9,228.8000000000029
R123,120,26649.3,229.39999999999782
R123,121,26880.0,230.70000000000073
R123,122,27109.8,229.79999999999927
R123,123,27337.7,227.90000000000146
R123,124,27567.3,229.59999999999854
R123,125,27794.7,227.40000000000146
R123,126,28024.1,229.39999999999782
R123,127,28253.0,228.90000000000146
R123,128,28483.0,230.0
R123,129,28713.5,230.5
R123,130,28944.4,230.90000000000146
R123,131,29174.2,229.79999999999927
R123,132,29404.0,229.79999999999927
R123,133,29632.5,228.5
R123,134,29862.8,230.29999999999927
R123,135,30093.6,230.79999999999927
R123,136,30323.8,230.20000000000073
R123,137,30551.7,227.90000000000146
R123,138,30779.4,227.70000000000073
R123,139,31008.6,229.1999999999971
R123,140,31238.4,229.8000000000029
R123,141,31463.0,224.59999999999854
R123,142,31692.5,229.5
R123,143,31922.7,230.20000000000073
R123,144,32152.9,230.20000000000073
R123,145,32381.7,228.79999999999927
R123,146,32611.0,229.29999999999927
R123,147,32840.9,229.90000000000146
R123,148,33070.2,229.29999999999563
R123,149,33299.9,229.70000000000437
R123,150,33527.9,228.0
R123,151,33768.5,240.59999999999854
R123,152,34012.1,243.59999999999854
R123,153,34257.5,245.40000000000146
R123,154,34503.7,246.1999999999971
R123,155,34749.3,245.60000000000582
R123,156,34997.6,248.29999999999563
R123,157,35262.0,264.40000000000146
R123,158,35509.9,247.90000000000146
R123,159,35768.6,258.6999999999971
R123,160,36002.2,233.59999999999854
R123,161,36235.6,233.40000000000146
R123,162,36469.5,233.90000000000146
R123,163,36702.5,233.0
R123,164,36941.1,238.59999999999854
R123,165,37179.4,238.3000000000029
R123,166,37412.4,233.0
R123,167,37655.6,243.1999999999971
R123,168,37888.1,232.5
R123,169,38122.2,234.09999999999854
R123,170,38355.0,232.8000000000029
R123,171,38585.5,230.5
R123,172,38816.6,231.09999999999854
R123,173,39046.1,229.5
R123,174,39276.1,230.0
R123,175,39504.1,228.0
R123,176,39732.0,227.90000000000146
R123,177,39962.1,230.09999999999854
R123,178,40193.0,230.90000000000146
R123,179,40423.8,230.8000000000029
R123,180,40653.6,229.79999999999563
R123,181,40886.1,232.5
R123,182,41118.3,232.20000000000437
R123,183,41351.8,233.5
R123,184,41583.4,231.59999999999854
R123,185,41817.5,234.09999999999854
R123,186,42049.6,232.09999999999854
R123,187,42283.4,233.8000000000029
R123,188,42517.3,233.90000000000146
R123,189,42749.3,232.0
R123,190,42981.6,232.29999999999563
R123,191,43214.1,232.5
R123,192,43443.1,229.0
R123,193,43674.5,231.40000000000146
R123,194,43903.8,229.3000000000029
R123,195,44134.9,231.09999999999854
R123,196,44364.0,229.09999999999854
R123,197,44592.7,228.6999999999971
R123,198,44820.3,227.60000000000582
R123,199,45051.7,231.39999999999418
R123,200,45282.7,231.0
S42,1,947.797,947.797
S42,2,1884.44,936.643
S42,3,2819.65,935.21
S42,4,3756.46,936.81
S42,5,4694.15,937.6899999999996
S42,6,5628.91,934.7600000000002
S42,7,6566.7,937.79
S42,8,7501.36,934.6599999999999
S42,9,8439.05,937.6899999999996
S42,10,9378.22,939.1700000000001
S42,11,10316.2,937.9800000000014
S42,12,11256.0,939.7999999999993
S42,13,12194.5,938.5
S42,14,13131.4,936.8999999999996
S42,15,14066.2,934.8000000000011
S42,16,15006.1,939.8999999999996
S42,17,15942.4,936.2999999999993
S42,18,16883.2,940.8000000000011
S42,19,17822.4,939.2000000000007
S42,20,18757.4,935.0
S42,21,19695.0,937.5999999999985
S42,22,20630.9,935.9000000000015
S42,23,21567.4,936.5
S42,24,22502.0,934.5999999999985
S42,25,23436.0,934.0
S42,26,24372.4,936.4000000000015
S42,27,25306.8,934.3999999999978
S42,28,26239.1,932.2999999999993
S42,29,27187.6,948.5
S42,30,28169.8,982.2000000000007
S42,31,29169.5,999.7000000000007
S42,32,30116.9,947.4000000000015
S42,33,31075.7,958.7999999999993
S42,34,32019.4,943.7000000000007
S42,35,32953.8,934.4000000000015
S42,36,33885.5,931.6999999999971
S42,37,34822.0,936.5
S42,38,35757.9,935.9000000000015
S42,39,36692.4,934.5
S42,40,37620.8,928.4000000000015
S42,41,38549.1,928.2999999999956
S42,42,39108.2,559.0999999999985
S42,43,39658.9,550.7000000000044
S42,44,40218.1,559.1999999999971
S42,45,40778.4,560.3000000000029
S42,46,41343.0,564.5999999999985
S42,47,41904.4,561.4000000000015
S42,48,42460.2,555.7999999999956
S42,49,43018.2,558.0
S42,50,43575.3,557.1000000000058
S42,51,44134.1,558.7999999999956
S42,52,44691.3,557.2000000000044
S42,53,45248.4,557.0999999999985
S42,54,45916.3,667.9000000000015
S42,55,46874.4,958.0999999999985
S42,56,47458.6,584.1999999999971
S42,57,48632.1,1173.5
M42,1,635.683,635.683
M42,2,1256.76,621.077
M42,3,1875.58,618.8199999999999
M42,4,2495.9,620.3200000000002
M42,5,3118.99,623.0899999999997
M42,6,3743.07,624.0800000000004
M42,7,4362.48,619.4099999999994
M42,8,4986.17,623.6900000000005
M42,9,5605.41,619.2399999999998
M42,10,6221.65,616.2399999999998
M42,11,6838.14,616.4900000000007
M42,12,7456.95,618.8099999999995
M42,13,8074.39,617.4400000000005
M42,14,9110.03,1035.6400000000003
M42,15,11257.8,2147.7699999999986
M42,16,12386.2,1128.4000000000015
M42,17,13321.0,934.7999999999993
M42,18,14166.2,845.2000000000007
M42,19,14782.8,616.5999999999985
M42,20,15399.9,617.1000000000004
M42,21,16258.8,858.8999999999996
M42,22,17117.4,858.6000000000022
M42,23,17958.2,840.7999999999993
M42,24,18660.1,701.8999999999978
M42,25,19277.5,617.4000000000015
M42,26,19896.2,618.7000000000007
M42,27,20510.6,614.3999999999978
M42,28,21125.0,614.4000000000015
M42,29,21746.9,621.9000000000015
M42,30,22366.6,619.6999999999971
M42,31,22979.0,612.4000000000015
M42,32,23599.9,620.9000000000015
M42,33,24218.8,618.8999999999978
M42,34,24833.5,614.7000000000007
M42,35,25468.0,634.5
M42,36,26367.4,899.4000000000015
M42,37,27338.5,971.0999999999985
M42,38,28319.0,980.5
M42,39,29296.1,977.0999999999985
M42,40,30278.5,982.4000000000015
