row,object_id,split,class,source_group,support,paired,reference_candidate,native_gt_ce,teacher_gt_ce,native_minus_teacher_gt_ce,kl_T2,gradient_cosine
3116,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090771.jpg::gt:0,train,0,09,True,True,True,0.6183217042865293,0.6709412664126366,-0.05261956212610719,0.0703158636254298,-0.45535195444747334
3117,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090771.jpg::gt:1,train,0,09,True,True,True,1.5259384206310713,1.7129374765857475,-0.18699905595467603,0.09342391045418343,-0.02996910496755593
3122,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090780.jpg::gt:0,train,0,09,True,True,True,0.7580689547812143,0.7156415438822024,0.04242741089901206,0.6195295824191933,0.4314249970198038
3127,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090790.jpg::gt:0,train,0,09,True,True,True,0.5702622925087087,0.5393619886612879,0.03090030384742075,0.13783241279703468,0.8679800897966276
3128,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090790.jpg::gt:1,train,0,09,True,True,True,0.4408215814467843,0.5073221592154133,-0.06650057776862912,0.25593572909512785,0.2726427207956722
3129,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090790.jpg::gt:2,train,0,09,True,True,True,0.5613045666539637,0.5633878574786404,-0.00208329082467662,0.09897684534089227,0.36627133127005457
3130,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090790.jpg::gt:3,train,0,09,True,True,True,0.5738981806199825,0.6200113417900963,-0.046113161170113826,0.6076935977766448,0.531465727704152
3135,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090799.jpg::gt:0,train,0,09,True,True,True,0.5672648113346292,0.5742014873692405,-0.006936676034611365,0.13105307507744504,0.39892484314466414
3136,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090799.jpg::gt:1,train,0,09,True,True,True,0.7055496068768687,0.6913527312418546,0.014196875635014206,0.06715291577377011,0.2797289703448427
3141,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090809.jpg::gt:0,train,0,09,True,True,True,0.5979272897041785,0.7484648625192383,-0.1505375728150599,0.26306986835671564,-0.32116735436290855
3146,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090819.jpg::gt:0,train,0,09,True,True,True,0.7407477540811458,0.7744308010878914,-0.03368304700674565,0.233891088789486,0.07964299877568444
3147,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090819.jpg::gt:1,train,0,09,True,True,True,0.6998673058887269,0.8510359188908716,-0.15116861300214463,0.20394513828449312,-0.21102712708832444
3148,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090819.jpg::gt:2,train,0,09,True,True,True,0.6832356316086592,0.7616540132965766,-0.07841838168791732,0.1865346182773938,0.23333377374439848
3153,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090828.jpg::gt:0,train,0,09,True,True,True,0.6748355386450542,0.9727235810303606,-0.29788804238530636,0.5344684384114385,-0.11036486714850623
3154,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090828.jpg::gt:1,train,0,09,True,True,True,0.6110226477857074,0.6871895960066032,-0.07616694822089592,0.3115480314075393,-0.06026303702376225
3155,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090828.jpg::gt:2,train,0,09,True,True,True,0.8188228202224146,0.8937581502408724,-0.07493533001845781,0.15216271962439876,-0.11989756504880253
3160,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:0,train,0,09,True,True,True,0.6763136651394077,0.8517137592278826,-0.1754000940884748,0.19874851184006678,-0.26408998828697344
3161,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:1,train,0,09,True,True,True,0.7921168489509436,0.8485260375317722,-0.05640918858082869,0.0372119210070157,-0.3787478143311681
3162,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:2,train,0,09,True,True,True,0.7887192211440585,0.7959977480391407,-0.007278526895082155,0.0251529327707293,0.08223923479198926
3163,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:3,train,0,09,True,True,True,1.0574423308177314,0.9368278113488908,0.12061451946884047,0.07201973431417122,0.31005503697911496
3164,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:4,train,0,09,True,True,True,0.7150699113779635,0.7127226960294617,0.0023472153485018243,0.03034776048816988,0.14046696586684182
3165,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:5,train,0,09,True,True,True,0.713807175877332,0.697639770738745,0.016167405138587124,0.09329798541461046,0.20147608709619724
3166,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:6,train,0,09,True,True,True,1.0403152414930326,0.854814344944288,0.18550089654874463,0.14749125748799713,0.503720105836505
3167,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:7,train,0,09,True,True,True,0.963607145603146,1.0618413355851575,-0.09823418998201155,0.09680513154779362,-0.11933823167147602
3168,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:8,train,0,09,True,True,True,0.6975674981359274,0.7558116293127045,-0.058244131176777125,0.08181116273597425,-0.39709537861530964
3169,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:9,train,0,09,True,True,True,0.9009614431758483,1.1044480843341973,-0.20348664115834905,0.2520247576295841,-0.08874432248391245
3170,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:10,train,0,09,True,True,True,0.9537106023622139,1.325244596549962,-0.371533994187748,0.2416291431407485,-0.26170204316770906
3171,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090838.jpg::gt:11,train,0,09,True,True,True,1.5147164669123714,1.6241460104163026,-0.10942954350393116,0.2274579452322083,-0.08272876182796222
3176,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090847.jpg::gt:0,train,0,09,True,True,True,0.6923501994356727,0.7116738487792101,-0.01932364934353739,0.10102770203849924,0.31330026091288316
3177,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090847.jpg::gt:1,train,0,09,True,True,True,0.46523767093385016,0.446026145750646,0.019211525183204153,0.19395213041795079,0.48871745116605386
3182,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090857.jpg::gt:0,train,0,09,True,True,True,0.5435178910496921,0.4426960620436731,0.1008218290060189,0.33535839496759245,0.8545621197503331
3183,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090857.jpg::gt:1,train,0,09,True,True,True,0.607869665649758,0.611195111848073,-0.0033254461983148603,0.030446037502377024,0.24663191439515292
3184,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090857.jpg::gt:2,train,0,09,True,True,True,0.6102896167139453,0.6180796596053802,-0.007790042891434992,0.13014543084448482,0.4408103076244804
3185,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090857.jpg::gt:3,train,0,09,True,True,True,0.6597534290806308,0.6942504784342673,-0.03449704935363651,0.06200552972732282,0.08612951208162478
3190,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090866.jpg::gt:0,train,0,09,True,True,True,0.6247789095464311,0.7887194863489457,-0.16394057680251456,0.25391548834866307,-0.3465753845140878
3195,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:0,train,0,09,True,True,True,0.6802250071195428,0.629944958122916,0.05028004899662694,0.15376750434163097,0.7205254094750193
3196,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:1,train,0,09,True,True,True,0.7850530101314428,0.8015494831452328,-0.016496473013789967,0.03137410015298726,0.11681694671716321
3197,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:2,train,0,09,True,True,True,0.9372324509947874,0.8484800762299199,0.0887523747648675,0.03895494869554435,0.5817663928264512
3198,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:3,train,0,09,True,True,True,0.625552847273128,0.5770296645361348,0.0485231827369932,0.23012810840852307,0.4848883212442466
3199,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:4,train,0,09,True,True,True,0.5638735414779881,0.5991205273255924,-0.03524698584760427,0.07016885036568413,-0.328865819201203
3200,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090876.jpg::gt:5,train,0,09,True,True,True,0.8975003710953733,0.7144893832861497,0.18301098780922348,0.142272995111863,0.8027469820200965
3205,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:0,train,0,09,True,True,True,0.5717449840861721,0.7062868799499422,-0.1345418958637701,0.13367356795063368,-0.46955171893118564
3206,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:1,train,0,09,True,True,True,0.837890778213061,1.0258456699940899,-0.18795489178102892,0.4338865456128183,0.028272292645417894
3207,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:2,train,0,09,True,True,True,0.7459211510277305,0.819055963299266,-0.07313481227153545,0.07847970926174073,-0.11657321972804102
3208,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:3,train,0,09,True,True,True,0.5136976875172641,0.5527885077705197,-0.03909082025325561,0.031460281976797226,-0.7171240935244846
3209,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:4,train,0,09,True,True,True,0.6396721648947369,0.6790589850194337,-0.03938682012469677,0.16224985748981297,0.4157110402761656
3210,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090885.jpg::gt:5,train,0,09,True,True,True,0.7761317778095392,1.1439716731294851,-0.3678398953199458,0.5043834543688478,-0.2212143509603269
3215,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090895.jpg::gt:0,train,0,09,True,True,True,0.7328022554379181,1.145779555633474,-0.4129773001955559,0.9749915177702889,-0.0018039276453778094
3216,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090895.jpg::gt:1,train,0,09,True,True,True,0.6300851571920212,0.6703675685913717,-0.04028241139935047,0.09725808273382239,0.07219919442644933
3217,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090895.jpg::gt:2,train,0,09,True,True,True,0.5365277099608867,0.5547362892280874,-0.018208579267200667,0.1715115189855646,0.12028507626572595
3218,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090895.jpg::gt:3,train,0,09,True,True,True,0.6191992125820034,0.5751471471432883,0.04405206543871512,0.09648561757108892,0.4385679128592441
3223,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090904.jpg::gt:0,train,0,09,True,True,True,0.5082856136751702,0.5108902090518153,-0.002604595376645001,0.08098223342994867,0.2171499752413568
3228,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090914.jpg::gt:0,train,0,09,True,True,True,0.6412278419974666,0.6344922594644271,0.006735582533039575,0.03669695469932511,0.4131232766696942
3229,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090914.jpg::gt:1,train,0,09,True,True,True,0.6598944508907312,0.7211133475638793,-0.0612188966731482,0.3180188911640076,0.6221845809057838
3234,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090923.jpg::gt:0,train,0,09,True,True,True,0.6145510755192582,0.5925067829876577,0.022044292531600604,0.14632015114638258,0.5829551579694053
3235,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090923.jpg::gt:1,train,0,09,True,True,True,0.5166670774844322,0.5142422027084503,0.0024248747759819424,0.024061770089864556,0.26248284201309396
3240,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090932.jpg::gt:0,train,0,09,True,True,True,0.6273147715247375,0.7164531806703541,-0.08913840914561663,0.3687938243638353,0.1642372075688165
3241,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090932.jpg::gt:1,train,0,09,True,True,True,1.0105790143228772,0.9296234261168218,0.0809555882060555,0.2722846065748304,0.5112571213402783
3242,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090932.jpg::gt:2,train,0,09,True,True,True,0.5709242810187917,0.5780684847293374,-0.007144203710545666,0.09539051188026229,0.07450980660476483
3243,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090932.jpg::gt:3,train,0,09,True,True,True,0.9544056065316338,1.0812361764852496,-0.12683056995361583,0.2903515575181964,0.02624800213106629
3244,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090932.jpg::gt:4,train,0,09,True,True,True,0.9581803306820573,0.8243152745551494,0.13386505612690786,0.25325443032996764,0.47159560581902665
3249,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090942.jpg::gt:0,train,0,09,True,True,True,0.468286109060581,0.4469707636699225,0.021315345390658547,0.1270491647004807,0.6926169261334856
3250,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090942.jpg::gt:1,train,0,09,True,True,True,0.6363075064645313,0.638999085665033,-0.002691579200501823,0.021185986121836038,-0.06537446890115994
3251,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090942.jpg::gt:2,train,0,09,True,True,True,0.5032654161505901,0.5074780935087342,-0.004212677358144165,0.04100274814001904,0.6424663387088042
3256,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090951.jpg::gt:0,train,0,09,True,True,True,0.7928120429898128,1.3007155638802415,-0.507903520890429,0.5419908912514557,0.015852185973474545
3257,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090951.jpg::gt:1,train,0,09,True,True,True,2.2663768229832923,1.1147438696951615,1.1516329532881306,0.5349155145656582,0.8608296649522477
3262,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090961.jpg::gt:0,train,0,09,True,True,True,0.7655877585015975,0.6951128344253013,0.07047492407629616,0.22197015109834986,0.639868089233774
3263,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090961.jpg::gt:1,train,0,09,True,True,True,1.0765619032683957,1.107530719126221,-0.030968815857825016,0.11251640332203018,0.3079378356721891
3268,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090970.jpg::gt:0,train,0,09,True,True,True,0.39524222952146915,0.5416503970717897,-0.14640816755032054,0.35179235278954174,-0.5295861355272601
3269,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090970.jpg::gt:1,train,0,09,True,True,True,0.7801712562614773,0.8777458093171955,-0.09757455305571813,0.20743973304950464,0.11714907126035702
3274,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090980.jpg::gt:0,train,0,09,True,True,True,0.6567623953192343,0.6191589037097932,0.03760349160944104,0.4707624328307483,0.5024192433881215
3279,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090989.jpg::gt:0,train,0,09,True,True,True,0.6717439488045616,0.5638197777924631,0.1079241710120985,0.22224880800178876,0.6815668168951832
3280,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090989.jpg::gt:1,train,0,09,True,True,True,1.4006962978467496,1.2588485653228407,0.14184773252390892,1.207220615241297,0.5416815364065252
3281,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090989.jpg::gt:2,train,0,09,True,True,True,0.922655558477046,0.6816828224304892,0.24097273604655664,0.36561214761579036,0.7446000352142178
3286,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090999.jpg::gt:0,train,0,09,True,True,True,0.7446988218578425,0.6309548013413233,0.11374402051651922,0.20980725533958483,0.8109617652227618
3287,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090999.jpg::gt:1,train,0,09,True,True,True,0.7040181515417321,0.7278781783789126,-0.023860026837180526,0.1345025784645015,-0.024573658729416165
3292,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091008.jpg::gt:0,train,0,09,True,True,True,0.8948024609296262,0.674628507473127,0.22017395345649923,0.5681635011852166,0.6797739859163454
3293,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091008.jpg::gt:1,train,0,09,True,True,True,0.8244870020120905,0.8003520442308327,0.024134957781257765,0.20384510978730264,0.5183341639436888
3294,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091008.jpg::gt:2,train,0,09,True,True,True,0.6353725503004415,0.6877073027940888,-0.05233475249364722,0.15913052456309057,-0.09358570901065595
3299,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091017.jpg::gt:0,train,0,09,True,True,True,0.6934075626365026,0.7670943961433009,-0.07368683350679822,0.07272494319121012,-0.31554298747358495
3300,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091017.jpg::gt:1,train,0,09,True,True,True,0.5810481003856771,0.6356961677726984,-0.05464806738702127,0.1367349866341976,0.19336936852703532
3301,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091017.jpg::gt:2,train,0,09,True,True,True,0.9225253750045317,0.9605656517771761,-0.038040276772644266,0.11442490305357858,0.15794478345609891
3306,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091027.jpg::gt:0,train,0,09,True,True,True,0.4828426290443556,0.45054736730424627,0.032295261740109354,0.0800684789615383,0.5106987212315558
3307,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091027.jpg::gt:1,train,0,09,True,True,True,0.6164720522589315,0.6056962224741674,0.010775829784764102,0.03623817482168175,0.7413413398333162
3308,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091027.jpg::gt:2,train,0,09,True,True,True,0.5594664490789335,0.5642957562702414,-0.004829307191307891,0.03802992968572661,0.47924705549108093
3309,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091027.jpg::gt:3,train,0,09,True,True,True,0.5795401839617144,0.5768268115177589,0.0027133724439554474,0.04827310465051468,0.7614966197140941
3314,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091036.jpg::gt:0,train,0,09,True,True,True,1.096713325523739,0.9895117180700879,0.10720160745365087,0.1756996558311175,0.5024956985758368
3315,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091036.jpg::gt:1,train,0,09,True,True,True,0.7094904611366765,0.9420812374295411,-0.23259077629286473,0.4464738041003119,-0.15620346225736662
3320,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091046.jpg::gt:0,train,0,09,True,True,True,0.6087313376949195,0.6002128225496884,0.008518515145231068,0.13443340570791482,0.3725255626664093
3321,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091046.jpg::gt:1,train,0,09,True,True,True,0.42218565775851474,0.3881753820229312,0.034010275735583566,0.06165318016028631,0.8868887656810732
3322,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091046.jpg::gt:2,train,0,09,True,True,True,0.4936431328475367,0.4796667856835291,0.013976347164007613,0.12679306370464802,0.6099127721196771
3327,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091055.jpg::gt:0,train,0,09,True,True,True,0.5738095856560319,0.5783433125702987,-0.004533726914266845,0.03877442698938564,-0.19093812701143958
3328,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091055.jpg::gt:1,train,0,09,True,True,True,0.6614620586936613,0.6629568961386293,-0.0014948374449680057,0.023062925689478004,0.424295763229841
3333,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091065.jpg::gt:0,train,0,09,True,True,True,1.003462994257895,0.789808810905557,0.21365418335233807,0.2577811625482879,0.5778800926576728
3338,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091074.jpg::gt:0,train,0,09,True,True,True,0.6390843330791667,0.6912676514713849,-0.05218331839221818,0.021587780014067796,-0.5655863832543001
3339,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091074.jpg::gt:1,train,0,09,True,True,True,0.5675517595992619,0.5487038229007888,0.018847936698473178,0.22411145910469776,0.45151811490325505
3344,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091084.jpg::gt:0,train,0,09,True,True,True,0.5469133264306418,0.5614658344380952,-0.014552508007453238,0.17436710959086477,0.5654847313966764
3345,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091084.jpg::gt:1,train,0,09,True,True,True,0.3170103817448821,0.2835967713460961,0.03341361039878599,0.047821481543349094,0.9061624206472745
3350,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091093.jpg::gt:0,train,0,09,True,True,True,0.6748406748815198,0.5975563849075392,0.07728428997398064,0.21005188939809968,0.8653256987657342
3351,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091093.jpg::gt:1,train,0,09,True,True,True,0.5915577897394031,0.6029124080978054,-0.011354618358402388,0.05506432135899267,-0.024312477655160758
3356,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:0,train,0,09,True,True,True,0.6546204433723275,0.8051436911868047,-0.1505232478144772,0.3137030530048382,-0.23526562959298472
3357,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:1,train,0,09,True,True,True,0.7235759342443875,0.728530721987243,-0.004954787742855432,0.1394275226570576,0.13774590165605954
3358,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:2,train,0,09,True,True,True,1.7123705767636257,1.5780458025606439,0.1343247742029818,0.2504486851939977,0.4461254652076687
3359,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:3,train,0,09,True,True,True,0.7747565292646291,0.6876817490180489,0.08707478024658033,0.02899430537185979,0.6575732795428638
3360,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:4,train,0,09,True,True,True,1.662001325823644,1.9997307264320459,-0.33772940060840195,0.18887088686857795,0.21313458782654027
3361,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:5,train,0,09,True,True,True,0.8151779484196774,0.8341801688665685,-0.019002220446891233,0.041926801159360566,0.05977683450955625
3362,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:6,train,0,09,True,True,True,0.7732673370276759,0.7046633507655233,0.06860398626215256,0.08211780118005069,0.5277889570442796
3363,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091103.jpg::gt:7,train,0,09,True,True,True,0.5054825893873187,0.6742984908364,-0.16881590144908118,0.2125916794144746,-0.4134078236386472
3368,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/091112.jpg::gt:0,train,0,09,True,True,True,0.7048686380646972,0.6899352198724976,0.014933418192199593,0.029002462613019517,0.3085628995480912
