epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,6613.63,1.04481,0.5562,0.98626,0.77432,0.71776,0.76573,0.54147,1.08003,0.55959,1.01311,0.0052975,0.0052975,0.0052975
97,6680.88,1.04244,0.55506,0.98643,0.77404,0.71827,0.76572,0.54116,1.07994,0.55931,1.01315,0.005248,0.005248,0.005248
98,6749.89,1.04116,0.55103,0.98573,0.77699,0.71764,0.76605,0.54139,1.07973,0.55902,1.01309,0.0051985,0.0051985,0.0051985
99,6816.48,1.03977,0.55144,0.98798,0.77827,0.71692,0.76647,0.54178,1.07959,0.55866,1.01309,0.005149,0.005149,0.005149
100,6885.39,1.03854,0.55074,0.98705,0.77924,0.71636,0.76629,0.54174,1.07946,0.55849,1.01312,0.0050995,0.0050995,0.0050995
101,6955.16,1.03893,0.55001,0.98581,0.77873,0.71747,0.76689,0.54237,1.07929,0.55825,1.01303,0.00505,0.00505,0.00505
102,7023.46,1.03908,0.55055,0.98644,0.77773,0.71905,0.76721,0.54245,1.07917,0.55792,1.01312,0.0050005,0.0050005,0.0050005
103,7092.54,1.03545,0.54823,0.98626,0.77682,0.71883,0.7673,0.54261,1.07905,0.55774,1.01307,0.004951,0.004951,0.004951
104,7160.81,1.03609,0.54825,0.98541,0.77721,0.71834,0.76753,0.54303,1.07903,0.55748,1.01317,0.0049015,0.0049015,0.0049015
105,7229.75,1.03749,0.54815,0.98415,0.77658,0.71977,0.76779,0.54308,1.07888,0.5573,1.01319,0.004852,0.004852,0.004852
106,7299.57,1.03525,0.54794,0.98438,0.77802,0.71891,0.76793,0.54345,1.07878,0.55694,1.01321,0.0048025,0.0048025,0.0048025
107,7368.23,1.03158,0.54434,0.98507,0.77864,0.71679,0.76771,0.54357,1.07864,0.55657,1.01322,0.004753,0.004753,0.004753
108,7438.66,1.03328,0.54493,0.98332,0.779,0.7157,0.76836,0.54387,1.07865,0.55626,1.01326,0.0047035,0.0047035,0.0047035
109,7507.64,1.02898,0.54258,0.98346,0.77665,0.71662,0.76841,0.54386,1.07865,0.55605,1.01329,0.004654,0.004654,0.004654
110,7575.92,1.03002,0.54119,0.98468,0.77322,0.72365,0.76851,0.54416,1.07863,0.55583,1.01331,0.0046045,0.0046045,0.0046045
111,7643.42,1.02846,0.54053,0.9813,0.7746,0.72088,0.76869,0.54431,1.07868,0.55571,1.01337,0.004555,0.004555,0.004555
112,7711.76,1.02584,0.53758,0.98057,0.77325,0.7216,0.76862,0.5444,1.07855,0.55548,1.01335,0.0045055,0.0045055,0.0045055
113,7777.85,1.02712,0.53922,0.98022,0.77423,0.72054,0.76886,0.5446,1.07856,0.55527,1.01338,0.004456,0.004456,0.004456
114,7843.74,1.02772,0.53808,0.98001,0.7752,0.72117,0.76857,0.54458,1.07866,0.55507,1.01342,0.0044065,0.0044065,0.0044065
115,7911.49,1.02475,0.53658,0.97948,0.77477,0.72004,0.76851,0.54471,1.07866,0.55491,1.01345,0.004357,0.004357,0.004357
116,7980.78,1.02348,0.53597,0.97883,0.7749,0.72057,0.76839,0.54481,1.07867,0.55476,1.01353,0.0043075,0.0043075,0.0043075
117,8049.92,1.02019,0.53199,0.97916,0.77394,0.72019,0.76834,0.54473,1.07868,0.55467,1.01353,0.004258,0.004258,0.004258
118,8117.08,1.02032,0.53097,0.98063,0.77503,0.71996,0.76848,0.54481,1.07872,0.55455,1.01361,0.0042085,0.0042085,0.0042085
119,8182.66,1.01886,0.53178,0.97858,0.77706,0.7173,0.76843,0.54494,1.07878,0.55435,1.01368,0.004159,0.004159,0.004159
120,8246.46,1.01948,0.53067,0.97901,0.77856,0.71678,0.76866,0.54508,1.07873,0.55417,1.01371,0.0041095,0.0041095,0.0041095
121,8311.2,1.01993,0.52879,0.97954,0.77532,0.71961,0.76901,0.54533,1.07881,0.55392,1.0138,0.00406,0.00406,0.00406
122,8374.38,1.01835,0.52802,0.97534,0.77846,0.71721,0.76908,0.54569,1.07875,0.55364,1.01384,0.0040105,0.0040105,0.0040105
123,8438.84,1.01417,0.52652,0.97494,0.77524,0.71967,0.7692,0.54561,1.07881,0.55339,1.01386,0.003961,0.003961,0.003961
124,8504.19,1.01585,0.5262,0.97558,0.77109,0.72377,0.76935,0.5457,1.07884,0.55322,1.01397,0.0039115,0.0039115,0.0039115
125,8570.77,1.01321,0.52539,0.97408,0.77204,0.7231,0.76949,0.546,1.0788,0.5532,1.01394,0.003862,0.003862,0.003862
126,8636.4,1.01157,0.52532,0.97469,0.77222,0.72295,0.7695,0.54589,1.07882,0.55299,1.01397,0.0038125,0.0038125,0.0038125
127,8701.22,1.01094,0.52293,0.97416,0.77143,0.72485,0.76973,0.54608,1.07885,0.55285,1.014,0.003763,0.003763,0.003763
