id,level,region,tokens,cka_paired,cka_donor_mean,delta_cka,energy_corr_paired,energy_corr_donor_mean,delta_energy_corr
00000612,P3,all,6400,0.3098200857639313,0.0612401694059372,0.2485799163579941,0.5692866238619078,0.10096564848080516,0.4683209753811026
00000612,P3,fg,72,0.8238765001296997,0.1829497069120407,0.640926793217659,0.8419176884657178,-0.0756324150992276,0.9175501035649454
00000612,P3,bg,6328,0.3022654056549072,0.06406043618917465,0.23820496946573258,0.4760971860083062,0.1178655671468046,0.35823161886150157
00000612,P4,all,1600,0.5195214152336121,0.26315753161907196,0.2563638836145401,0.7048642019775667,0.20961008541023105,0.49525411656733564
00000612,P4,fg,16,0.919543981552124,0.41121360659599304,0.508330374956131,0.9429898897054878,0.02203590563929616,0.9209539840661917
00000612,P4,bg,1584,0.48097074031829834,0.2971410870552063,0.18382965326309203,0.5778161053109606,0.2825228657492437,0.29529323956171694
00000612,P5,all,400,0.6195365190505981,0.5753761768341065,0.04416034221649168,0.6834929891310844,0.6876450608706761,-0.004152071739591756
00000612,P5,fg,6,,,,,,
00000612,P5,bg,394,0.6237694621086121,0.5819789052009583,0.041790556907653764,0.6879712445942964,0.6872592899200831,0.0007119546742132554
00000620,P3,all,6400,0.7408797740936279,0.08328419774770737,0.6575955763459206,0.6225276409430627,0.15595988800159719,0.46656775294146546
00000620,P3,fg,16,0.899239718914032,0.47739179730415343,0.42184792160987855,0.9092309023302838,-0.23202925167336877,1.1412601540036527
00000620,P3,bg,6384,0.743337869644165,0.08404099345207214,0.6592968761920929,0.5918835384309407,0.1662000728739404,0.42568346555700026
00000620,P4,all,1600,0.7401407957077026,0.2421586275100708,0.49798216819763186,0.7765622205120158,0.2603506238053131,0.5162115967067027
00000620,P4,fg,4,,,,,,
00000620,P4,bg,1596,0.736136794090271,0.24747836887836455,0.48865842521190644,0.7458794968281939,0.2764799267435195,0.46939957008467437
00000620,P5,all,400,0.5679137110710144,0.5117208659648895,0.05619284510612488,0.7018916589529879,0.6170633354900427,0.08482832346294522
00000620,P5,fg,1,,,,,,
00000620,P5,bg,399,0.5631241202354431,0.5037774682044983,0.0593466520309448,0.6998606784035312,0.6123335725162067,0.08752710588732449
00000625,P3,all,6400,0.45792603492736816,0.057575158029794696,0.4003508768975735,0.47571437653822707,0.09063188829932882,0.38508248823889824
00000625,P3,fg,6,,,,,,
00000625,P3,bg,6394,0.458709180355072,0.05782936066389084,0.4008798196911812,0.46605249597357795,0.09477393563949602,0.3712785603340819
00000625,P4,all,1600,0.5929709672927856,0.21040567457675935,0.3825652927160263,0.6867626891039051,0.21631118614973172,0.47045150295417343
00000625,P4,fg,1,,,,,,
00000625,P4,bg,1599,0.589103639125824,0.2139277398586273,0.37517589926719663,0.6805107893305263,0.22838500860707955,0.4521257807234468
00000625,P5,all,400,0.6199629306793213,0.6453670620918274,-0.02540413141250608,0.725935503980881,0.6771231742217734,0.04881232975910765
00000625,P5,fg,0,,,,,,
00000625,P5,bg,400,0.6199629306793213,0.6453670620918274,-0.02540413141250608,0.725935503980881,0.6771231742217734,0.04881232975910765
00000629,P3,all,6400,0.3009859025478363,0.06160062253475189,0.2393852800130844,0.5111267768655244,0.1733510706554041,0.3377757062101203
00000629,P3,fg,9,0.9385149478912354,0.5410259008407593,0.39748904705047605,0.9700318798348353,-0.033852773135630176,1.0038846529704655
00000629,P3,bg,6391,0.2986697256565094,0.062214935570955275,0.23645479008555412,0.46722804156567327,0.18118923866949724,0.286038802896176
00000629,P4,all,1600,0.5835410952568054,0.3198929190635681,0.2636481761932373,0.6659268974940045,0.35958603100723474,0.3063408664867697
00000629,P4,fg,1,,,,,,
00000629,P4,bg,1599,0.5745589137077332,0.324923437833786,0.24963547587394713,0.5988111505515679,0.38625186164146175,0.21255928891010611
00000629,P5,all,400,0.7679087519645691,0.6304098963737488,0.1374988555908203,0.7882440693081227,0.6920295502809498,0.09621451902717293
00000629,P5,fg,1,,,,,,
00000629,P5,bg,399,0.769206166267395,0.6309773206710816,0.13822884559631343,0.7885060293335003,0.691986603812677,0.09651942552082338
00000639,P3,all,6400,0.39113637804985046,0.08552165701985359,0.30561472102999687,0.6017694562514643,0.11613876828505035,0.48563068796641395
00000639,P3,fg,13,0.8794238567352295,0.5662939012050628,0.31312995553016665,0.6165484020578477,0.03780668032613036,0.5787417217317173
00000639,P3,bg,6387,0.3876590132713318,0.08675964325666427,0.3008993700146675,0.4906034983238661,0.12699349092908693,0.3636100073947792
00000639,P4,all,1600,0.6752877235412598,0.2898549199104309,0.3854328036308289,0.7904942228851523,0.27417946587882935,0.5163147570063229
00000639,P4,fg,4,,,,,,
00000639,P4,bg,1596,0.6512512564659119,0.31346535384655,0.33778590261936187,0.7090800535983895,0.32070323058529454,0.388376823013095
00000639,P5,all,400,0.6213539242744446,0.5506743669509888,0.07067955732345577,0.7088642946625092,0.6551248110152932,0.053739483647216035
00000639,P5,fg,2,,,,,,
00000639,P5,bg,398,0.6248611211776733,0.5527488231658936,0.07211229801177976,0.7125396673434674,0.6551877970119013,0.05735187033156608
00000644,P3,all,6400,0.32334446907043457,0.0503407321870327,0.27300373688340185,0.5786205789545361,0.10863212016824128,0.4699884587862948
00000644,P3,fg,3,,,,,,
00000644,P3,bg,6397,0.32055482268333435,0.0506380632519722,0.2699167594313622,0.5490954659028286,0.11402654576899518,0.43506892013383347
00000644,P4,all,1600,0.5451809763908386,0.2228405296802521,0.32234044671058654,0.7067056535920861,0.17640392938467891,0.5303017242074073
00000644,P4,fg,0,,,,,,
00000644,P4,bg,1600,0.5451809763908386,0.2228405296802521,0.32234044671058654,0.7067056535920861,0.17640392938467891,0.5303017242074073
00000644,P5,all,400,0.6479082107543945,0.5604589343070984,0.08744927644729616,0.7161037443842729,0.6173806892631004,0.09872305512117252
00000644,P5,fg,1,,,,,,
00000644,P5,bg,399,0.648289144039154,0.5609508991241455,0.08733824491500852,0.7164066301056121,0.6177915152622393,0.09861511484337282
00000658,P3,all,6400,0.3817242681980133,0.07740107625722885,0.30432319194078444,0.4369784232008234,0.13735489328128803,0.2996235299195354
00000658,P3,fg,4,,,,,,
00000658,P3,bg,6396,0.3800399601459503,0.07801534980535507,0.30202461034059525,0.3850198304229404,0.1440622151654064,0.240957615257534
00000658,P4,all,1600,0.5449116826057434,0.28526424169540404,0.25964744091033937,0.6865873607415052,0.3324252609038239,0.35416209983768127
00000658,P4,fg,2,,,,,,
00000658,P4,bg,1598,0.5312925577163696,0.29314989745616915,0.23814266026020048,0.6253791851105762,0.36175962479461327,0.26361956031596295
00000658,P5,all,400,0.7484208345413208,0.5913243174552918,0.157096517086029,0.6955211493478637,0.6330485229455183,0.06247262640234541
00000658,P5,fg,0,,,,,,
00000658,P5,bg,400,0.7484208345413208,0.5913243174552918,0.157096517086029,0.6955211493478637,0.6330485229455183,0.06247262640234541
00000663,P3,all,6400,0.3540221154689789,0.05642395168542862,0.29759816378355025,0.5142057838861385,0.10234004994024268,0.41186573394589576
00000663,P3,fg,6,,,,,,
00000663,P3,bg,6394,0.3517313003540039,0.056752133369445804,0.2949791669845581,0.48480981393900124,0.10487095860280995,0.3799388553361913
00000663,P4,all,1600,0.4493755102157593,0.20870213955640793,0.24067337065935135,0.42693976741357914,0.24706177083637879,0.17987799657720036
00000663,P4,fg,1,,,,,,
00000663,P4,bg,1599,0.43764591217041016,0.21147170811891555,0.2261742040514946,0.3573198685316985,0.2597447271961689,0.09757514133552958
00000663,P5,all,400,0.6382985711097717,0.6371882557868958,0.0011103153228759766,0.7486350659000837,0.7482959553486912,0.00033911055139246304
00000663,P5,fg,0,,,,,,
