epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
341,16064.5,1.19867,0.60784,0.85592,0.79389,0.71042,0.7479,0.49175,1.28339,0.62217,0.86944,0.49175,0.0007925,0.0007925,0.0007925
342,16096.1,1.18708,0.60426,0.85476,0.7941,0.71101,0.74855,0.49202,1.28254,0.62171,0.86932,0.49202,0.000780125,0.000780125,0.000780125
343,16129.3,1.19499,0.60524,0.85491,0.79513,0.71109,0.74848,0.49229,1.28211,0.62113,0.86924,0.49229,0.00076775,0.00076775,0.00076775
344,16162.1,1.19385,0.60553,0.85704,0.79177,0.71274,0.74906,0.49247,1.28132,0.62058,0.86909,0.49247,0.000755375,0.000755375,0.000755375
345,16195.9,1.18745,0.60382,0.85435,0.7933,0.71255,0.74881,0.49306,1.28082,0.62003,0.86899,0.49306,0.000743,0.000743,0.000743
346,16228.8,1.18335,0.60327,0.85591,0.79641,0.71204,0.7495,0.493,1.2806,0.61996,0.86886,0.493,0.000730625,0.000730625,0.000730625
347,16261.5,1.17669,0.59798,0.85544,0.7959,0.71098,0.7495,0.49298,1.28011,0.61957,0.8687,0.49298,0.00071825,0.00071825,0.00071825
348,16294,1.18047,0.59888,0.851,0.79464,0.71234,0.75003,0.49338,1.279,0.61914,0.86849,0.49338,0.000705875,0.000705875,0.000705875
349,16328.1,1.17805,0.60284,0.85408,0.79631,0.71206,0.75,0.49368,1.27893,0.61868,0.86836,0.49368,0.0006935,0.0006935,0.0006935
350,16361.3,1.17822,0.59529,0.85244,0.79796,0.71057,0.75014,0.4935,1.27897,0.6183,0.86836,0.4935,0.000681125,0.000681125,0.000681125
351,16394.1,1.16993,0.59123,0.85088,0.79759,0.71088,0.75082,0.494,1.27908,0.61796,0.86824,0.494,0.00066875,0.00066875,0.00066875
352,16427.3,1.16781,0.59131,0.85113,0.79599,0.71232,0.75107,0.49476,1.27829,0.61704,0.86816,0.49476,0.000656375,0.000656375,0.000656375
353,16459.9,1.16747,0.59529,0.85044,0.79298,0.71341,0.75126,0.49505,1.27776,0.6165,0.86798,0.49505,0.000644,0.000644,0.000644
354,16492.1,1.16536,0.59174,0.85048,0.79247,0.71369,0.75141,0.49506,1.27725,0.61585,0.86786,0.49506,0.000631625,0.000631625,0.000631625
355,16524.8,1.16982,0.59337,0.8519,0.79696,0.7128,0.75245,0.49548,1.27673,0.61548,0.86776,0.49548,0.00061925,0.00061925,0.00061925
356,16558.3,1.17109,0.59294,0.85247,0.79673,0.71361,0.75267,0.49532,1.27633,0.615,0.86769,0.49532,0.000606875,0.000606875,0.000606875
357,16592.1,1.16303,0.58844,0.85104,0.79587,0.71377,0.75264,0.49563,1.2763,0.6147,0.86768,0.49563,0.0005945,0.0005945,0.0005945
358,16624.1,1.16724,0.59215,0.84933,0.79667,0.7134,0.75265,0.4961,1.27611,0.61446,0.86752,0.4961,0.000582125,0.000582125,0.000582125
359,16657.3,1.15087,0.58306,0.84851,0.79606,0.714,0.75252,0.4959,1.27574,0.61377,0.86748,0.4959,0.00056975,0.00056975,0.00056975
360,16689.9,1.14724,0.58347,0.84899,0.79971,0.71333,0.75295,0.49634,1.27528,0.61323,0.86736,0.49634,0.000557375,0.000557375,0.000557375
361,16722.5,1.14718,0.58206,0.84871,0.79958,0.71464,0.75461,0.49677,1.27478,0.61281,0.86723,0.49677,0.000545,0.000545,0.000545
362,16756.4,1.15293,0.58494,0.84905,0.7988,0.71485,0.7537,0.49666,1.2745,0.6126,0.86715,0.49666,0.000532625,0.000532625,0.000532625
363,16790.1,1.15035,0.58536,0.85188,0.79879,0.71561,0.75481,0.49723,1.27409,0.61195,0.86698,0.49723,0.00052025,0.00052025,0.00052025
364,16821.9,1.15,0.58073,0.8471,0.79907,0.71664,0.75529,0.49719,1.27319,0.61159,0.86691,0.49719,0.000507875,0.000507875,0.000507875
365,16855.7,1.14056,0.58029,0.84901,0.79978,0.71744,0.75606,0.49739,1.27248,0.61099,0.86684,0.49739,0.0004955,0.0004955,0.0004955
366,16886.6,1.1417,0.5772,0.84706,0.79715,0.71688,0.75534,0.49721,1.27277,0.61068,0.86685,0.49721,0.000483125,0.000483125,0.000483125
367,16919.6,1.13857,0.57873,0.84669,0.79554,0.71699,0.75512,0.49727,1.27193,0.61,0.86669,0.49727,0.00047075,0.00047075,0.00047075
368,16954.5,1.1376,0.57559,0.84723,0.79834,0.71649,0.75569,0.49792,1.2711,0.60974,0.86652,0.49792,0.000458375,0.000458375,0.000458375
369,16988,1.13383,0.57552,0.84469,0.80029,0.71711,0.75656,0.49816,1.27078,0.6095,0.86649,0.49816,0.000446,0.000446,0.000446
370,17021.5,1.13465,0.57468,0.84502,0.79947,0.71757,0.75696,0.49854,1.27079,0.60879,0.86646,0.49854,0.000433625,0.000433625,0.000433625
371,17054.1,1.13337,0.57438,0.84556,0.80038,0.71735,0.75663,0.49866,1.27019,0.60834,0.8663,0.49866,0.00042125,0.00042125,0.00042125
372,17088.2,1.1384,0.5786,0.84726,0.80149,0.71729,0.75653,0.4989,1.26912,0.60751,0.86617,0.4989,0.000408875,0.000408875,0.000408875
373,17121.4,1.1318,0.57935,0.84574,0.80152,0.71774,0.75732,0.49945,1.26855,0.60736,0.86611,0.49945,0.0003965,0.0003965,0.0003965
374,17155,1.13171,0.5741,0.8443,0.79682,0.72046,0.75795,0.49985,1.26835,0.60686,0.86599,0.49985,0.000384125,0.000384125,0.000384125
375,17187.8,1.12653,0.56912,0.84355,0.79756,0.72132,0.75899,0.49989,1.26841,0.60641,0.866,0.49989,0.00037175,0.00037175,0.00037175
376,17218.9,1.13056,0.57546,0.84401,0.79737,0.72201,0.75908,0.49941,1.26832,0.60619,0.86599,0.49941,0.000359375,0.000359375,0.000359375
377,17250.9,1.11959,0.56731,0.84466,0.8006,0.72127,0.75927,0.49935,1.2678,0.60597,0.86581,0.49935,0.000347,0.000347,0.000347
378,17284.3,1.11458,0.5666,0.84342,0.79617,0.72294,0.75944,0.4998,1.26759,0.60554,0.86586,0.4998,0.000334625,0.000334625,0.000334625
379,17318.5,1.11678,0.56705,0.84303,0.79521,0.72308,0.75975,0.49965,1.26758,0.60502,0.86581,0.49965,0.00032225,0.00032225,0.00032225
380,17352.2,1.11573,0.56736,0.84334,0.79609,0.72363,0.76036,0.49967,1.2668,0.60471,0.86571,0.49967,0.000309875,0.000309875,0.000309875
381,17386.2,1.12016,0.56837,0.8453,0.7949,0.72396,0.76073,0.49977,1.26658,0.60438,0.86566,0.49977,0.0002975,0.0002975,0.0002975
382,17418.6,1.10699,0.56086,0.84145,0.79402,0.72432,0.76097,0.49955,1.26654,0.6039,0.86561,0.49955,0.000285125,0.000285125,0.000285125
383,17452.7,1.11517,0.56434,0.8415,0.79365,0.72462,0.76197,0.50058,1.26567,0.60351,0.86538,0.50058,0.00027275,0.00027275,0.00027275
384,17484.3,1.10771,0.56323,0.83932,0.79405,0.72502,0.7614,0.50038,1.26525,0.60334,0.8653,0.50038,0.000260375,0.000260375,0.000260375
385,17518.5,1.10327,0.56004,0.84118,0.79839,0.72369,0.76169,0.50064,1.26488,0.60284,0.8653,0.50064,0.000248,0.000248,0.000248
386,17551.1,1.1005,0.56107,0.8397,0.79833,0.72331,0.76159,0.50103,1.26436,0.6024,0.86526,0.50103,0.000235625,0.000235625,0.000235625
387,17584,1.11285,0.56416,0.84083,0.80099,0.72338,0.7627,0.50119,1.26407,0.60225,0.86528,0.50119,0.00022325,0.00022325,0.00022325
388,17618.1,1.10317,0.55857,0.84116,0.79757,0.7244,0.76181,0.50139,1.26409,0.60199,0.86526,0.50139,0.000210875,0.000210875,0.000210875
389,17652.3,1.10214,0.56005,0.83862,0.79936,0.72452,0.7621,0.50158,1.2635,0.60199,0.86521,0.50158,0.0001985,0.0001985,0.0001985
390,17685.5,1.09277,0.55687,0.84027,0.79949,0.72374,0.7622,0.50131,1.26316,0.60165,0.86518,0.50131,0.000186125,0.000186125,0.000186125
391,17717.5,1.09665,0.55722,0.84141,0.79978,0.72507,0.76274,0.50152,1.26329,0.60135,0.86523,0.50152,0.00017375,0.00017375,0.00017375
392,17751.4,1.09718,0.55508,0.83936,0.79895,0.72621,0.76308,0.50181,1.2627,0.60097,0.86518,0.50181,0.000161375,0.000161375,0.000161375
393,17784.7,1.09067,0.55429,0.83723,0.80068,0.72547,0.76295,0.50171,1.2625,0.60071,0.8651,0.50171,0.000149,0.000149,0.000149
394,17817.8,1.08366,0.55201,0.83812,0.79967,0.72617,0.76355,0.50199,1.26259,0.6004,0.86513,0.50199,0.000136625,0.000136625,0.000136625
395,17849.6,1.08871,0.55415,0.83809,0.80164,0.72561,0.764,0.50198,1.26221,0.60031,0.86505,0.50198,0.00012425,0.00012425,0.00012425
396,17882.4,1.0881,0.55171,0.83893,0.80135,0.72585,0.76403,0.50209,1.26239,0.59984,0.86513,0.50209,0.000111875,0.000111875,0.000111875
397,17915.9,1.08909,0.5513,0.83997,0.80019,0.72683,0.76406,0.50193,1.26243,0.59996,0.86502,0.50193,9.95e-05,9.95e-05,9.95e-05
398,17949,1.09231,0.5557,0.83819,0.80051,0.72603,0.76355,0.50196,1.26202,0.59943,0.86504,0.50196,8.7125e-05,8.7125e-05,8.7125e-05
399,17981.3,1.0778,0.5495,0.83937,0.79825,0.72696,0.7641,0.50202,1.26244,0.59943,0.86502,0.50202,7.475e-05,7.475e-05,7.475e-05
400,18014.2,1.08145,0.54968,0.83809,0.79959,0.72678,0.76402,0.50226,1.26232,0.59931,0.86498,0.50226,6.2375e-05,6.2375e-05,6.2375e-05
