dataset,id,rgb_gt,ir_gt,class_id,status,label_pair_iou,teacher,student,both_hit_own_gt_iou_delta,rgb_luminance,student_strict_low_correct,student_high_correct_candidate,student_high_wrong_class,student_no_coarse_saved_candidate,level,image_fg_cka_paired,image_fg_cka_donor,image_fg_delta_cka,rgb_fg_tokens,rgb_ring_tokens,rgb_fg_mean_energy,rgb_ring_mean_energy,rgb_fg_over_ring,ir_fg_tokens,ir_ring_tokens,ir_fg_mean_energy,ir_ring_mean_energy,ir_fg_over_ring
dronevehicle,00459,4,4,0,both_hit,1.0,ir,rgb,-0.05699817030729537,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,18,37,8.345785140991211,5.922294616699219,1.409214735031128,18,37,7.966302871704102,6.019444465637207,1.3234282732009888
dronevehicle,00459,4,4,0,both_hit,1.0,ir,rgb,-0.05699817030729537,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,8,10,7.414877891540527,3.9821999073028564,1.8620054721832275,8,10,6.693909645080566,4.055045127868652,1.6507607698440552
dronevehicle,00459,4,4,0,both_hit,1.0,ir,rgb,-0.05699817030729537,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,2,7.070720195770264,5.962991237640381,1.1857672929763794,1,2,7.9474616050720215,7.073131561279297,1.123612880706787
dronevehicle,00459,5,5,0,both_hit,0.6681190039302253,ir,rgb,0.09455538832385946,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,18,22,8.051204681396484,5.923475742340088,1.3592027425765991,21,45,7.54202127456665,5.990487098693848,1.2589997053146362
dronevehicle,00459,5,5,0,both_hit,0.6681190039302253,ir,rgb,0.09455538832385946,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,4,6,8.827234268188477,4.471985340118408,1.9738960266113281,6,7,6.824337482452393,4.325860023498535,1.5775678157806396
dronevehicle,00459,5,5,0,both_hit,0.6681190039302253,ir,rgb,0.09455538832385946,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,0,2,,5.557661533355713,,2,4,4.483180522918701,4.668893814086914,0.9602232575416565
dronevehicle,00459,6,6,0,both_hit,0.7029914912820512,ir,rgb,-0.0437040175242861,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,18,32,8.21725082397461,5.865224838256836,1.4010120630264282,21,31,7.758281230926514,5.951022624969482,1.3036887645721436
dronevehicle,00459,6,6,0,both_hit,0.7029914912820512,ir,rgb,-0.0437040175242861,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,7,8.451539039611816,5.848483562469482,1.4450820684432983,6,12,7.3066935539245605,4.427544593811035,1.6502811908721924
dronevehicle,00459,6,6,0,both_hit,0.7029914912820512,ir,rgb,-0.0437040175242861,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,2,5.862422943115234,6.8074445724487305,0.8611782193183899,1,2,7.2248053550720215,7.239217758178711,0.9980091452598572
dronevehicle,00459,7,7,0,both_hit,1.0,ir,rgb,-0.025185109445945653,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,34,8.062178611755371,5.908237457275391,1.3645657300949097,21,34,7.699435234069824,6.073770046234131,1.2676533460617065
dronevehicle,00459,7,7,0,both_hit,1.0,ir,rgb,-0.025185109445945653,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,6,9,8.682936668395996,4.13774299621582,2.0984716415405273,6,9,7.850846767425537,4.167745113372803,1.8837156295776367
dronevehicle,00459,7,7,0,both_hit,1.0,ir,rgb,-0.025185109445945653,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,0,6.3994598388671875,,,2,0,8.5789794921875,,
dronevehicle,00459,8,8,0,both_hit,1.0,ir,rgb,-0.04417144554995445,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,45,7.977024555206299,5.92776346206665,1.3457056283950806,21,45,7.489088535308838,6.096035480499268,1.2285178899765015
dronevehicle,00459,8,8,0,both_hit,1.0,ir,rgb,-0.04417144554995445,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,15,9.16822338104248,4.7295613288879395,1.9384933710098267,3,15,8.395325660705566,4.511013984680176,1.8610728979110718
dronevehicle,00459,8,8,0,both_hit,1.0,ir,rgb,-0.04417144554995445,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,5,6.680612087249756,6.301228046417236,1.0602079629898071,1,5,8.266489028930664,7.38168478012085,1.119864821434021
dronevehicle,00459,9,9,0,both_hit,0.8112244506122478,ir,rgb,0.06784715637247174,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,34,8.057425498962402,5.899660110473633,1.3657439947128296,28,44,7.425985813140869,5.994758129119873,1.2387465238571167
dronevehicle,00459,9,9,0,both_hit,0.8112244506122478,ir,rgb,0.06784715637247174,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,15,8.921295166015625,5.060059547424316,1.7630810737609863,4,14,7.086127281188965,4.8987040519714355,1.446531057357788
dronevehicle,00459,9,9,0,both_hit,0.8112244506122478,ir,rgb,0.06784715637247174,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,1,6.8930253982543945,9.025106430053711,0.7637611031532288,2,1,8.659836769104004,7.613568305969238,1.1374216079711914
dronevehicle,00459,10,10,0,both_hit,1.0,ir,rgb,-0.013849847448633601,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,18,34,8.245821952819824,5.913763046264648,1.3943443298339844,18,34,7.649167537689209,6.010544776916504,1.2726246118545532
dronevehicle,00459,10,10,0,both_hit,1.0,ir,rgb,-0.013849847448633601,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,12,9.589054107666016,4.869992733001709,1.9690078496932983,3,12,8.123176574707031,4.680787563323975,1.7354294061660767
dronevehicle,00459,10,10,0,both_hit,1.0,ir,rgb,-0.013849847448633601,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,2,7.338343143463135,5.6903815269470215,1.2896047830581665,2,2,7.3215484619140625,6.657593250274658,1.099729061126709
dronevehicle,00459,11,11,0,both_hit,0.9166668711111318,ir,rgb,0.008211301469566945,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,15,35,7.936339378356934,5.9933648109436035,1.3241876363754272,15,32,7.676369667053223,6.030755043029785,1.272870421409607
dronevehicle,00459,11,11,0,both_hit,0.9166668711111318,ir,rgb,0.008211301469566945,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,7,9.458954811096191,4.836373805999756,1.9557948112487793,3,7,7.960032939910889,4.950099468231201,1.6080551147460938
dronevehicle,00459,11,11,0,both_hit,0.9166668711111318,ir,rgb,0.008211301469566945,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,0,8.472651481628418,,,2,0,9.000213623046875,,
dronevehicle,00459,12,12,0,both_hit,0.9166664622222451,ir,rgb,-0.046658162576312945,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,15,35,8.071714401245117,6.098329544067383,1.323594331741333,18,32,7.393957138061523,6.057953357696533,1.2205371856689453
dronevehicle,00459,12,12,0,both_hit,0.9166664622222451,ir,rgb,-0.046658162576312945,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,6,4,7.6964497566223145,3.975841522216797,1.935804009437561,6,4,6.94492769241333,4.218715190887451,1.6462186574935913
dronevehicle,00459,12,12,0,both_hit,0.9166664622222451,ir,rgb,-0.046658162576312945,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,2,7.595184326171875,6.774728775024414,1.1211053133010864,1,2,9.450226783752441,9.077905654907227,1.0410139560699463
dronevehicle,00459,13,13,0,both_hit,0.946428525714286,ir,rgb,-0.019996976325650784,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,36,7.99010705947876,5.961685657501221,1.3402429819107056,21,41,7.609734535217285,5.977460861206055,1.2730714082717896
dronevehicle,00459,13,13,0,both_hit,0.946428525714286,ir,rgb,-0.019996976325650784,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,7,9.460999488830566,4.721579551696777,2.0037784576416016,3,9,9.045830726623535,4.608356952667236,1.9629188776016235
dronevehicle,00459,13,13,0,both_hit,0.946428525714286,ir,rgb,-0.019996976325650784,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,0,3,,6.2542853355407715,,0,3,,7.366372585296631,
dronevehicle,00459,14,14,0,both_hit,1.0,ir,rgb,-0.042346997600116065,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,35,8.087671279907227,5.920768737792969,1.3659833669662476,21,34,7.4782633781433105,5.916052341461182,1.2640631198883057
dronevehicle,00459,14,14,0,both_hit,1.0,ir,rgb,-0.042346997600116065,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,4,13,7.65128755569458,5.214664936065674,1.4672634601593018,4,13,6.312832832336426,5.034886360168457,1.253818392753601
dronevehicle,00459,14,14,0,both_hit,1.0,ir,rgb,-0.042346997600116065,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,2,7.569378852844238,8.045249938964844,0.9408506751060486,1,1,8.329931259155273,7.613568305969238,1.0940903425216675
dronevehicle,00459,15,15,0,both_hit,0.9636362722380213,ir,rgb,0.013200857839580138,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,33,7.961705684661865,5.91818380355835,1.3452954292297363,21,33,7.37680196762085,6.006686210632324,1.2280983924865723
dronevehicle,00459,15,15,0,both_hit,0.9636362722380213,ir,rgb,0.013200857839580138,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,14,8.863839149475098,4.8633928298950195,1.82256281375885,3,14,7.878017425537109,4.686509609222412,1.6809989213943481
dronevehicle,00459,15,15,0,both_hit,0.9636362722380213,ir,rgb,0.013200857839580138,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,2,6.894321918487549,6.130285739898682,1.1246330738067627,2,1,7.481302261352539,6.293829917907715,1.188672423362732
dronevehicle,00459,16,16,0,both_hit,0.7738470539948124,ir,rgb,-0.01425430211656653,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,39,8.065147399902344,5.861025333404541,1.3760643005371094,21,51,7.725922584533691,6.035947322845459,1.2799850702285767
dronevehicle,00459,16,16,0,both_hit,0.7738470539948124,ir,rgb,-0.01425430211656653,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,6,12,7.867551326751709,4.566102504730225,1.7230342626571655,4,14,6.915238380432129,4.885790824890137,1.4153774976730347
dronevehicle,00459,16,16,0,both_hit,0.7738470539948124,ir,rgb,-0.01425430211656653,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,5,4.931178092956543,5.625147342681885,0.8766309022903442,1,5,6.515194416046143,6.5810546875,0.9899924397468567
dronevehicle,00459,17,17,0,both_hit,0.9661016096064391,ir,rgb,-0.08758766429383735,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,44,8.059934616088867,5.9656572341918945,1.35105562210083,21,41,7.607224941253662,6.0813069343566895,1.2509194612503052
dronevehicle,00459,17,17,0,both_hit,0.9661016096064391,ir,rgb,-0.08758766429383735,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,8,10,7.677639007568359,4.117548942565918,1.8646138906478882,8,13,7.034396171569824,4.153997421264648,1.6934040784835815
dronevehicle,00459,17,17,0,both_hit,0.9661016096064391,ir,rgb,-0.08758766429383735,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,1,5.896296501159668,6.181982517242432,0.9537873268127441,2,1,8.968355178833008,8.881227493286133,1.0098103284835815
dronevehicle,00459,18,18,0,both_hit,1.0,ir,rgb,-0.03485894091885333,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,54,8.228774070739746,6.035943031311035,1.363295555114746,21,54,7.734839916229248,6.009049415588379,1.287198543548584
dronevehicle,00459,18,18,0,both_hit,1.0,ir,rgb,-0.03485894091885333,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,8,12,7.790107250213623,4.192934989929199,1.8579127788543701,8,12,6.978342056274414,4.162344455718994,1.6765412092208862
dronevehicle,00459,18,18,0,both_hit,1.0,ir,rgb,-0.03485894091885333,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,0,8,,6.045312881469727,,0,8,,7.220014572143555,
dronevehicle,00459,19,19,0,both_hit,0.7723939121343205,ir,rgb,-0.15420669145689048,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,20,22,7.646092891693115,5.93406867980957,1.2885076999664307,15,27,7.242997646331787,6.193856716156006,1.1693841218948364
dronevehicle,00459,19,19,0,both_hit,0.7723939121343205,ir,rgb,-0.15420669145689048,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,4,5,8.559330940246582,4.235869407653809,2.020678758621216,4,5,7.6965250968933105,4.274001121520996,1.800777554512024
dronevehicle,00459,19,19,0,both_hit,0.7723939121343205,ir,rgb,-0.15420669145689048,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,1,1,5.147622108459473,5.3811116218566895,0.9566094279289246,1,1,6.920012950897217,5.176395416259766,1.3368401527404785
dronevehicle,00459,20,20,0,both_hit,0.7644105758394597,ir,rgb,0.020517241638308148,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,21,24,8.075273513793945,5.950544834136963,1.3570646047592163,28,32,7.355920314788818,5.949432373046875,1.2364070415496826
dronevehicle,00459,20,20,0,both_hit,0.7644105758394597,ir,rgb,0.020517241638308148,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,6,9,7.800974369049072,4.047675609588623,1.9272726774215698,8,12,6.609949111938477,4.1502909660339355,1.5926471948623657
dronevehicle,00459,20,20,0,both_hit,0.7644105758394597,ir,rgb,0.020517241638308148,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,0,4,,5.048797607421875,,0,6,,6.687440872192383,
dronevehicle,00459,21,21,0,both_hit,0.8999999488000003,ir,rgb,-0.028003656781475095,137.1730499267578,False,True,False,False,P3,0.8674592971801758,0.03574609346687794,0.8317132037132978,18,22,7.97118616104126,5.96311616897583,1.336748480796814,21,24,7.388757705688477,6.015844821929932,1.2282161712646484
dronevehicle,00459,21,21,0,both_hit,0.8999999488000003,ir,rgb,-0.028003656781475095,137.1730499267578,False,True,False,False,P4,0.8810697793960571,0.0937323585152626,0.7873374208807945,3,9,9.315091133117676,4.559165954589844,2.043156862258911,3,9,8.425410270690918,4.458574295043945,1.88970947265625
dronevehicle,00459,21,21,0,both_hit,0.8999999488000003,ir,rgb,-0.028003656781475095,137.1730499267578,False,True,False,False,P5,0.8087218999862671,0.31838359236717223,0.49033830761909486,2,0,5.429891109466553,,,2,0,7.171202659606934,,
dronevehicle,00464,0,0,3,both_hit,0.6108191648953024,ir,rgb,-0.048591009176412236,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,75,133,7.251949787139893,6.129293441772461,1.1831624507904053,80,88,6.959441184997559,6.352206230163574,1.0955942869186401
dronevehicle,00464,0,0,3,both_hit,0.6108191648953024,ir,rgb,-0.048591009176412236,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,24,28,8.065937042236328,4.209150314331055,1.9162863492965698,24,24,6.5557074546813965,4.403775691986084,1.4886560440063477
dronevehicle,00464,0,0,3,both_hit,0.6108191648953024,ir,rgb,-0.048591009176412236,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,4,8,11.497878074645996,6.705809593200684,1.7146145105361938,4,8,13.276968002319336,8.531551361083984,1.5562196969985962
dronevehicle,00464,2,1,0,both_hit,0.27530361804455317,ir,rgb,-0.1746287147923905,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,10,22,7.994259834289551,6.094372272491455,1.3117445707321167,15,17,7.614014148712158,5.944386959075928,1.2808746099472046
dronevehicle,00464,2,1,0,both_hit,0.27530361804455317,ir,rgb,-0.1746287147923905,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,2,6,9.97087574005127,5.30354642868042,1.8800393342971802,2,6,9.1239595413208,4.660440444946289,1.957746148109436
dronevehicle,00464,2,1,0,both_hit,0.27530361804455317,ir,rgb,-0.1746287147923905,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,1,1,22.967700958251953,4.7765936851501465,4.808384895324707,1,1,7.526417255401611,5.281937122344971,1.424934983253479
dronevehicle,00464,3,2,0,both_hit,0.44853641440202646,ir,rgb,0.04641404346477129,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,24,41,7.922814846038818,5.900806427001953,1.342666506767273,21,44,7.4512786865234375,6.01530647277832,1.2387197017669678
dronevehicle,00464,3,2,0,both_hit,0.44853641440202646,ir,rgb,0.04641404346477129,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,6,15,7.718320369720459,4.21452522277832,1.8313617706298828,8,10,6.283872604370117,4.160538196563721,1.5103509426116943
dronevehicle,00464,3,2,0,both_hit,0.44853641440202646,ir,rgb,0.04641404346477129,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,2,4,5.952052593231201,5.326654434204102,1.1174092292785645,2,4,9.55948257446289,6.7950544357299805,1.4068294763565063
dronevehicle,00464,4,3,0,both_hit,0.3600562713223523,ir,rgb,-0.03183759574000122,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,21,34,7.950636863708496,5.959921360015869,1.334017038345337,28,39,7.149567127227783,5.938323974609375,1.2039705514907837
dronevehicle,00464,4,3,0,both_hit,0.3600562713223523,ir,rgb,-0.03183759574000122,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,3,15,8.880890846252441,4.521881580352783,1.9639812707901,3,18,8.404446601867676,4.418357849121094,1.902165174484253
dronevehicle,00464,4,3,0,both_hit,0.3600562713223523,ir,rgb,-0.03183759574000122,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,1,2,4.6270856857299805,5.422806739807129,0.8532639741897583,2,3,4.547399044036865,5.7193121910095215,0.7950954437255859
dronevehicle,00464,5,4,0,student_only,0.37450872257801326,ir,rgb,,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,18,43,7.69108772277832,6.008703231811523,1.2799912691116333,28,33,6.737159729003906,6.062353134155273,1.1113109588623047
dronevehicle,00464,5,4,0,student_only,0.37450872257801326,ir,rgb,,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,3,12,9.251120567321777,4.594888687133789,2.013350248336792,3,15,7.338255405426025,4.7725090980529785,1.5376094579696655
dronevehicle,00464,5,4,0,student_only,0.37450872257801326,ir,rgb,,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,2,1,7.302899360656738,7.2925519943237305,1.001418948173523,1,2,19.745473861694336,11.420516967773438,1.7289475202560425
dronevehicle,00464,6,5,0,both_hit,0.29065749002047325,ir,rgb,0.11301708433239954,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,21,34,7.818276405334473,5.887718200683594,1.3278958797454834,28,44,7.158541679382324,5.957643508911133,1.2015726566314697
dronevehicle,00464,6,5,0,both_hit,0.29065749002047325,ir,rgb,0.11301708433239954,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,6,4,7.439642429351807,4.037862777709961,1.8424702882766724,8,10,6.451888084411621,4.371452331542969,1.4759141206741333
dronevehicle,00464,6,5,0,both_hit,0.29065749002047325,ir,rgb,0.11301708433239954,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,2,1,5.762099266052246,4.789636135101318,1.2030348777770996,2,1,8.040020942687988,5.946866989135742,1.351975917816162
dronevehicle,00464,7,6,0,both_hit,0.3663120223699617,ir,rgb,0.0809936973528338,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,18,22,8.248903274536133,5.925104141235352,1.392195463180542,32,52,7.1594557762146,6.015049457550049,1.19025719165802
dronevehicle,00464,7,6,0,both_hit,0.3663120223699617,ir,rgb,0.0809936973528338,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,6,2,8.171591758728027,3.88476824760437,2.1034953594207764,8,16,6.457239627838135,4.232492446899414,1.5256352424621582
dronevehicle,00464,7,6,0,both_hit,0.3663120223699617,ir,rgb,0.0809936973528338,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,0,4,,5.3105950355529785,,2,4,4.964202880859375,5.276557445526123,0.9408033490180969
dronevehicle,00464,8,7,0,both_hit,0.3141222845020785,ir,rgb,0.08005062548243047,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,24,24,7.8161492347717285,5.916461944580078,1.321084976196289,32,46,7.099787712097168,6.0345611572265625,1.1765209436416626
dronevehicle,00464,8,7,0,both_hit,0.3141222845020785,ir,rgb,0.08005062548243047,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,8,4,7.110905170440674,3.946646213531494,1.8017590045928955,8,13,6.265939712524414,4.372807502746582,1.4329328536987305
dronevehicle,00464,8,7,0,both_hit,0.3141222845020785,ir,rgb,0.08005062548243047,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,1,2,5.378439903259277,5.589530944824219,0.9622345566749573,2,1,8.273524284362793,5.195257663726807,1.5925147533416748
dronevehicle,00464,9,8,0,both_hit,0.740655578605009,ir,rgb,0.10643288474290258,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,21,44,7.918917179107666,6.01200532913208,1.3171839714050293,32,52,7.259209632873535,5.974889755249023,1.2149529457092285
dronevehicle,00464,9,8,0,both_hit,0.740655578605009,ir,rgb,0.10643288474290258,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,8,6,7.078766822814941,3.966702699661255,1.7845468521118164,8,10,6.766509056091309,4.066858768463135,1.663817048072815
dronevehicle,00464,9,8,0,both_hit,0.740655578605009,ir,rgb,0.10643288474290258,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,2,1,6.482782363891602,4.538010120391846,1.4285517930984497,1,2,8.269116401672363,7.977784156799316,1.0365179777145386
dronevehicle,00464,10,9,0,both_hit,1.0,ir,rgb,-0.001968409490456957,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,18,42,7.8453216552734375,6.045894622802734,1.2976279258728027,18,42,7.646187782287598,6.086517810821533,1.256250023841858
dronevehicle,00464,10,9,0,both_hit,1.0,ir,rgb,-0.001968409490456957,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,3,12,9.905006408691406,4.635257244110107,2.1368839740753174,3,12,8.844489097595215,4.506894588470459,1.9624353647232056
dronevehicle,00464,10,9,0,both_hit,1.0,ir,rgb,-0.001968409490456957,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,2,0,10.972219467163086,,,2,0,8.996410369873047,,
dronevehicle,00464,11,10,0,both_hit,1.0,ir,rgb,-0.036580786482174776,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,21,34,7.984606742858887,5.907684326171875,1.3515628576278687,21,34,7.633897304534912,6.069118499755859,1.257826328277588
dronevehicle,00464,11,10,0,both_hit,1.0,ir,rgb,-0.036580786482174776,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,8,4,7.574476718902588,3.8084654808044434,1.988852620124817,8,4,6.767877578735352,3.9786243438720703,1.7010596990585327
dronevehicle,00464,11,10,0,both_hit,1.0,ir,rgb,-0.036580786482174776,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,1,2,5.585490703582764,4.625009536743164,1.2076711654663086,1,2,9.48714542388916,7.255558013916016,1.3075693845748901
dronevehicle,00464,12,11,0,both_hit,1.0,ir,rgb,-0.009226985619765427,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,18,32,8.136523246765137,5.834019184112549,1.3946685791015625,18,32,7.866144180297852,6.060908317565918,1.2978490591049194
dronevehicle,00464,12,11,0,both_hit,1.0,ir,rgb,-0.009226985619765427,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,6,4,7.1480584144592285,3.777918577194214,1.8920625448226929,6,4,6.882275104522705,3.9296627044677734,1.751365303993225
dronevehicle,00464,12,11,0,both_hit,1.0,ir,rgb,-0.009226985619765427,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,0,6,,5.2277984619140625,,0,6,,6.5605854988098145,
dronevehicle,00464,13,12,0,both_hit,1.0,ir,rgb,-0.07044751270284122,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,21,34,7.848063945770264,5.863178730010986,1.3385339975357056,21,34,7.36102294921875,6.056578636169434,1.215376377105713
dronevehicle,00464,13,12,0,both_hit,1.0,ir,rgb,-0.07044751270284122,134.65708923339844,False,True,False,False,P4,0.4451769292354584,0.10508629530668259,0.3400906339287758,6,9,8.16312313079834,4.058526515960693,2.0113513469696045,6,9,6.994321823120117,4.16172456741333,1.6806306838989258
dronevehicle,00464,13,12,0,both_hit,1.0,ir,rgb,-0.07044751270284122,134.65708923339844,False,True,False,False,P5,0.30476871132850647,0.20841591954231262,0.09635279178619385,1,2,7.121739864349365,6.608478546142578,1.0776671171188354,1,2,8.934589385986328,6.928168773651123,1.289603352546692
dronevehicle,00464,14,13,0,both_hit,0.8283956494141352,ir,rgb,-0.040873017056251126,134.65708923339844,False,True,False,False,P3,0.4317534863948822,0.05000344067811966,0.3817500457167625,24,41,8.030335426330566,5.945544719696045,1.3506475687026978,21,70,7.725466728210449,6.054431915283203,1.2760019302368164
