dataset,id,n_common_objects,rgb_luminance,teacher_only_fraction,student_only_fraction,teacher_only_strict_low_fraction,both_hit_loc_delta_mean,P3_fg_delta_cka,P3_bg_delta_cka,P4_fg_delta_cka,P4_bg_delta_cka,P5_fg_delta_cka,P5_bg_delta_cka
llvip,070020,3,70.38438415527344,0.0,0.0,0.0,0.16012213414719184,0.40234940946102143,0.08837541192770004,0.5373386085033417,-0.008106923103332525,0.05554794073104863,-0.017337855696678173
llvip,070021,1,61.99524688720703,0.0,0.0,0.0,0.15496556690237273,0.19894002079963685,0.06220209151506424,0.42717841267585754,0.010488533973693842,,0.028886809945106506
llvip,070023,2,64.05359649658203,0.0,0.0,0.0,0.24547309161967612,0.29992498755455016,0.10050004124641418,0.5400542616844177,0.0586206041276455,,0.0054655730724334495
llvip,070028,4,51.371402740478516,0.0,0.0,0.0,0.0642432453811567,0.23375708162784575,0.058150391280651095,0.41941637843847274,-0.01639979481697082,0.15551666617393495,-0.0004967153072357178
llvip,070051,5,53.83926773071289,0.0,0.0,0.0,0.0628112313773394,0.30073283016681673,0.055575054883956906,0.3908420205116272,-0.028059810400009155,-0.05542836189270017,0.007965844869613659
llvip,070055,4,47.47274398803711,0.0,0.0,0.0,0.12323076416457585,0.2568502128124237,0.1024262860417366,0.36020947992801666,0.024386394023895266,-0.11147978305816653,-0.012018626928329473
llvip,070081,3,64.92851257324219,0.0,0.0,0.0,0.3452633079469669,0.16942549645900726,0.07814269065856934,0.2775541827082634,0.02453625202178955,-0.06568058729171755,-0.005208981037139904
llvip,070084,3,66.85262298583984,0.0,0.0,0.0,0.27489718037372357,0.24155792593955994,0.07406425327062607,0.3754768341779709,0.03957469016313553,-0.16196504831314085,-0.020614969730377186
llvip,070119,2,62.697486877441406,0.5,0.0,0.0,,0.1375256061553955,0.07416842430830002,0.11112357378005983,0.033013147115707395,,0.034252822399139404
llvip,070121,7,67.52237701416016,0.42857142857142855,0.0,0.2857142857142857,0.13551534837364648,0.2635368138551712,0.06554546654224395,0.40360324680805204,0.05279520601034164,0.05262879133224485,-0.018653318285942078
llvip,070130,2,66.70122528076172,0.5,0.0,0.0,0.321780702644604,0.07416077256202697,0.060809010267257685,0.09410855174064636,0.0229119211435318,0.008672571182250954,0.016247546672821023
llvip,070151,2,63.45216369628906,0.5,0.0,0.0,0.14715985700201661,0.1778224050998688,0.07593699768185616,0.3793366372585297,0.021343286335468295,,0.029788038134574896
llvip,070160,4,66.85579681396484,0.5,0.0,0.0,0.0923199910266932,0.22890965342521669,0.05771081745624543,0.3506865918636322,0.019474197924137127,0.12709541320800777,-0.06841449141502381
llvip,070165,3,56.628780364990234,0.0,0.0,0.0,0.033596592609761056,0.29755931794643403,0.05883860737085342,0.3521118998527527,0.012408271431922913,0.11692872047424319,0.018757614493370045
llvip,070176,7,51.21564483642578,0.0,0.0,0.0,0.00833134683510195,0.38181045949459075,0.07382570952177048,0.5434170335531234,0.07556113898754119,0.15832015573978425,-0.03115345537662506
llvip,070188,6,65.5993881225586,0.3333333333333333,0.0,0.0,0.0868901771526242,0.3055290222167969,0.07870458662509919,0.4010653257369995,0.03220274895429612,-0.24103863239288326,0.011557900905609153
llvip,070193,3,65.72627258300781,0.3333333333333333,0.0,0.0,0.09861728658312974,0.1208695352077484,0.07517912536859513,0.16023011207580568,-0.0027414903044700734,-0.2406348526477814,0.012905675172805775
llvip,070198,1,66.46798706054688,1.0,0.0,0.0,,0.054496335983276356,0.0677702859044075,0.07394700646400454,-0.01158556342124939,,0.008894988894462608
llvip,070199,1,66.74595642089844,1.0,0.0,1.0,,0.2546178102493286,0.07860751301050187,0.16066218018531797,0.06207285076379776,-0.11808070540428162,-0.02259775996208191
llvip,070214,3,61.069679260253906,0.0,0.0,0.0,0.2244054120363752,0.3625470757484436,0.10555430650711059,0.5103155478835106,0.07347247302532196,0.12129361033439634,-0.0015416413545608632
llvip,070222,3,65.59272003173828,0.0,0.0,0.0,0.2185860353043147,0.3885573923587799,0.0508370965719223,0.5308861911296845,0.0408432811498642,0.02708805799484254,-0.009905308485031128
llvip,070279,3,65.70074462890625,0.0,0.0,0.0,0.33700727663377117,0.3431045413017273,0.1025965616106987,0.5262645334005356,0.05858825445175171,-0.380467277765274,-0.027940481901168823
llvip,070285,2,66.8967056274414,0.5,0.0,0.0,,0.16670188903808592,0.05630799978971482,-0.059394681453704856,0.030231924355030054,,-0.0009632408618927002
llvip,070299,3,56.522918701171875,0.0,0.0,0.0,-0.029908837668472577,0.30746290683746336,0.07913243025541306,0.33460733890533445,-0.0220848336815834,-0.03313968181610105,0.025528749823570257
llvip,070302,3,51.89748764038086,0.3333333333333333,0.0,0.0,0.12628513579307565,0.2080854415893555,0.0711799293756485,0.38880093693733214,0.014811068773269653,,0.004281592369079601
llvip,070363,7,49.6164436340332,0.14285714285714285,0.0,0.0,0.03975715506555563,0.3327836781740189,0.07328551262617111,0.4893553376197815,0.04629446566104889,0.20617440044879914,0.0007437407970428411
llvip,070369,5,59.72333908081055,0.4,0.0,0.2,0.15890820359558588,0.3097228229045868,0.08139868378639221,0.4687739223241806,0.03176321089267731,0.15392226576805113,0.01313503086566925
llvip,070373,5,67.44271087646484,0.2,0.0,0.0,0.22426562532188296,0.31687019765377045,0.04008690863847733,0.5401481449604034,0.019910900294780737,0.04858257770538332,0.0031507223844528254
llvip,070408,1,62.97265625,1.0,0.0,0.0,,-0.2870533645153046,0.05351295322179794,-0.2186803460121155,0.019978986680507654,,0.01719724535942077
llvip,070417,2,68.30415344238281,0.0,0.0,0.0,0.16921902677732442,0.3993638247251511,0.06217306554317474,0.5136314272880554,-0.020371118187904352,,0.004558297991752613
llvip,070437,1,67.42170715332031,0.0,0.0,0.0,0.30461800714052856,0.23028706908226015,0.06940207928419113,0.20488381981849668,0.026739241182804102,,0.01746025085449221
llvip,070441,4,65.96007537841797,0.0,0.0,0.0,,0.10196896791458132,0.05764717757701873,0.14929639697074892,0.007351842522621152,-0.32740712761878965,-0.011235868930816628
llvip,070447,9,64.98526000976562,0.3333333333333333,0.0,0.0,0.1926953461217325,0.14997122138738633,0.04041538685560225,0.2314696341753006,-0.002609682083129894,-0.01898586153984072,-0.014815688133239746
llvip,070451,2,66.84526062011719,0.0,0.0,0.0,0.220415729883773,0.3084639459848404,0.07293342798948288,0.3199957191944122,-0.010669243335723888,,0.01090427637100222
llvip,070452,1,58.6088752746582,0.0,0.0,0.0,0.3970984199647909,0.1769803285598755,0.08251840174198151,0.05610032677650456,-0.0025637134909629877,,0.03810073137283326
llvip,120003,2,20.325305938720703,0.5,0.0,0.0,-0.03852276760716156,0.2472477823495865,0.04348748177289963,0.3197164833545685,0.01882586777210235,,0.0528501152992249
llvip,120020,4,20.638002395629883,0.0,0.0,0.0,0.003569968723116268,0.3260143011808395,0.03962079286575318,0.5124546080827713,0.07038318365812302,0.10737610459327696,-0.017976772785186723
llvip,120024,3,20.291643142700195,0.3333333333333333,0.3333333333333333,0.0,0.13818216101547875,0.25496076345443724,0.058083498477935785,0.2752650797367096,0.09079672545194625,,-0.0007210016250610574
llvip,120030,2,20.643369674682617,0.0,0.0,0.0,0.18954470402377832,0.2076166570186615,0.013194021582603466,0.20283865332603457,0.02003274261951446,,0.0011101722717284934
llvip,120035,2,20.713403701782227,0.0,0.0,0.0,0.3533465268232953,0.29578128457069397,0.04602015018463135,0.5050109773874283,0.07283192425966263,,0.064791989326477
llvip,120051,3,20.538414001464844,0.6666666666666666,0.0,0.3333333333333333,,0.10119075477123263,0.035382127761840826,-0.046234893798828114,0.013309831917285908,-0.0039667487144470215,-0.0027993440628051314
llvip,120081,1,21.486156463623047,0.0,0.0,0.0,0.14326879093189593,0.23001820445060728,0.06299334317445755,0.21905939579010014,0.08063761740922928,,0.04086450338363645
llvip,120083,2,23.000295639038086,0.5,0.0,0.5,0.014877659886774586,0.2585034132003784,0.03131697475910186,0.3815933853387833,0.041512167453765875,-0.06519689559936526,-0.024811184406280495
llvip,120087,1,21.317630767822266,1.0,0.0,1.0,,0.08448898792266846,0.025313958525657654,0.08498580455780025,0.05065059065818786,,0.0018297910690308061
llvip,120088,5,20.641071319580078,0.2,0.0,0.0,0.0833605261947068,0.3865822494029999,0.05200226902961731,0.43007713854312896,0.07076982706785201,-0.025771939754486106,0.030435681343078613
llvip,120089,3,20.54583740234375,0.6666666666666666,0.0,0.0,0.1671081567226096,0.027228105068206776,0.03678636401891708,0.038362097740173295,0.030527950823307032,0.17099284529685976,0.012027835845947243
llvip,120111,4,21.022626876831055,0.75,0.0,0.0,0.04736160918078325,0.2463149607181549,0.015758919715881337,0.2500078856945038,0.013613781332969671,0.01435332298278813,0.04372028708457942
llvip,120114,2,21.223281860351562,0.0,0.0,0.0,0.22483063572656847,0.2273986041545868,0.025790745019912714,0.35042038559913635,0.0513914257287979,0.01645433306694033,0.015035682916641258
llvip,120133,2,20.59174156188965,0.5,0.0,0.0,0.09609745481625787,0.3290742576122284,0.03285595923662185,0.18062283992767336,0.06305088102817535,,-0.008154857158660933
llvip,120139,2,21.29354476928711,1.0,0.0,0.0,,0.08240510523319244,0.03814228922128676,0.03971710205078127,0.0436738759279251,,0.03853974342346189
llvip,120151,5,20.659626007080078,0.6,0.0,0.0,0.019615642386164256,0.2215449333190918,0.03272604048252106,0.3220719963312149,0.005490833520889277,0.03018009364604951,0.04243606925010679
llvip,120155,4,20.637264251708984,0.75,0.0,0.25,0.19796997515061066,0.33260921835899354,0.031204383075237263,0.3784383535385132,0.06626005619764327,0.05020565986633296,0.0039875268936157005
llvip,120157,5,21.957101821899414,0.6,0.0,0.0,0.2032206805128266,0.23721654117107394,0.021614517271518696,0.32386132180690763,-0.0056730613112449535,-0.36817048788070683,-0.006302952766418457
llvip,120162,1,21.597925186157227,0.0,0.0,0.0,-0.0156419306479062,0.22829296588897707,0.03826312720775604,0.22843130826950075,0.04816786199808121,,0.014588260650634788
llvip,120165,4,21.20547103881836,0.5,0.0,0.5,0.20185364596194533,0.22529267370700834,0.040851390361785894,0.23697052597999574,0.036902001500129705,0.041694247722625755,0.07778106331825252
llvip,120199,1,20.565425872802734,0.0,0.0,0.0,0.22030232771175862,-0.12032569646835323,0.056469912827014926,-0.034117162227630615,0.10036191642284394,,-0.005285704135894798
llvip,120225,1,20.628835678100586,0.0,0.0,0.0,-0.05121420957076972,0.15974491834640503,0.06767085045576096,0.2563867509365082,0.052569617331027996,,0.02147917747497563
llvip,120227,3,21.7153263092041,1.0,0.0,0.6666666666666666,,0.28993919491767883,0.04227196723222733,0.3447909772396088,0.0511944830417633,0.005667018890380904,0.02659088373184204
llvip,120233,5,20.844284057617188,0.4,0.0,0.0,0.1470702366131707,0.11830929219722747,0.02709226757287979,0.05877511203289032,0.05807615220546722,0.17047476172447207,0.004142689704895064
llvip,120234,5,20.555421829223633,0.6,0.0,0.2,-0.07822752359852736,0.27606344521045684,0.04915527254343033,0.25331897735595704,0.027687817811965942,-0.16349185705184932,0.0046215415000915305
llvip,120237,2,20.91122817993164,0.0,0.0,0.0,0.15880800456315936,0.32356010675430297,0.031320121884346006,0.48933825492858884,0.07933297157287597,,-0.0016232013702393022
llvip,120273,3,22.343114852905273,0.0,0.0,0.0,0.03935224389401748,0.16049852371215823,0.037370251119136805,0.2541190266609192,0.038976971805095684,-0.022458606958389304,0.04034538269042964
llvip,120288,2,20.805233001708984,0.0,0.0,0.0,0.1256880072829717,0.2294012188911438,0.029696723818778997,0.4904498755931854,0.032433341443538655,,-0.014303779602050759
llvip,120298,1,20.678030014038086,0.0,0.0,0.0,0.23581588986439506,0.12373631000518798,0.043992094695568085,0.3512764275074005,0.02786436676979065,,0.0029502987861633745
llvip,120357,3,20.518966674804688,0.6666666666666666,0.0,0.0,0.15483234463467066,0.1524982750415802,0.04195695370435715,0.19764151573181155,0.02742079198360442,,0.012523972988128684
llvip,120426,5,20.45139503479004,0.6,0.0,0.2,0.18875042814716142,0.25572154521942136,0.04497316181659698,0.25788797736167907,0.005788466334342962,-0.006214451789855968,-0.017405998706817583
llvip,120427,2,20.946941375732422,0.0,0.0,0.0,0.2671593143216901,0.3078161537647247,0.037865270674228665,0.25611454248428345,0.06940358132123947,,0.006202578544616699
llvip,120429,10,21.654226303100586,0.6,0.0,0.1,0.10867488863860136,0.4158202767372131,0.04457440972328186,0.4833614081144333,0.023404149711132055,-0.0035437703132629172,-0.007376968860626221
llvip,120431,1,20.789573669433594,1.0,0.0,1.0,,0.2014112830162048,0.03918056488037108,0.06763005852699278,0.029107211530208593,,-0.0007275819778442827
llvip,120444,1,20.437238693237305,0.0,0.0,0.0,0.0726861125849998,0.14378729462623596,0.04174527376890183,0.3623031556606293,0.08277659565210342,,0.041172629594802834
llvip,120455,2,20.569419860839844,0.5,0.0,0.0,0.026993288520983594,0.21664994955062866,0.046518650650978086,0.3446138441562653,0.05787863880395888,,0.04503842592239382
llvip,120456,1,20.476497650146484,0.0,0.0,0.0,0.04043611329280128,0.17270348072052,0.03265708237886428,0.4043751657009125,0.03259013146162032,,0.01334226131439209
llvip,250002,1,130.8225555419922,0.0,0.0,0.0,-0.0837482242606582,0.1065546929836273,0.06725460514426232,0.3123389959335327,0.10962132662534714,,0.025565266609191895
llvip,250010,1,32.21949005126953,0.0,0.0,0.0,0.02470802310056075,0.21092230081558228,0.041486608982086184,0.4552020847797394,0.02476514428853989,0.2259939789772034,-0.009009057283401484
llvip,250031,2,121.34021759033203,0.0,0.0,0.0,0.336403336047728,0.20160159170627595,0.05743240565061569,0.510575145483017,0.11622979640960693,0.10674663782119753,0.03364875316619875
llvip,250056,1,68.03958129882812,0.0,0.0,0.0,0.12387249939519107,0.20750935077667232,0.0970976933836937,0.4370839983224869,0.019245931506156916,,-0.0035011112689972146
llvip,250063,2,47.01044845581055,0.0,0.0,0.0,0.1099797294916901,0.18922810554504393,0.08480612188577652,0.3760868310928345,0.09174807593226433,0.7222487464547157,0.03578279912471771
llvip,250097,3,115.53308868408203,0.0,0.0,0.0,0.13319979687660052,0.3218771442770958,0.05094247236847878,0.5943753123283386,0.11806596368551255,0.10876494646072388,0.00048586130142214135
llvip,250105,2,124.02180480957031,1.0,0.0,0.0,,0.045713159441947926,0.060514867305755615,0.18672612309455872,0.10250442773103714,-0.11256058216094966,0.048397719860076904
llvip,250111,2,62.42974853515625,0.5,0.0,0.0,-0.11452268832540569,0.19675467014312742,0.09249999523162841,0.393868213891983,0.029033812135457998,,-0.01710084080696106
llvip,250122,1,64.88863372802734,0.0,0.0,0.0,0.17086870968340628,0.1838883817195892,0.05247682482004165,0.23985874056816103,0.03383032828569413,,-0.007307581603527069
llvip,250151,3,120.87276458740234,0.6666666666666666,0.0,0.0,-0.009864587258859081,0.21225971281528472,0.055874872207641604,0.26664602756500244,0.08953025192022324,-0.027390718460083008,-0.04445326328277588
llvip,250156,3,20.76726531982422,0.0,0.0,0.0,0.06467862210049213,0.31235010325908663,0.03021448850631714,0.46079095602035525,-0.016668295860290533,0.14991675615310673,-0.030649089813232444
llvip,250157,1,85.95355987548828,0.0,0.0,0.0,0.1247086472346588,0.4018580734729767,0.04653674513101577,0.4290888845920563,0.02807110249996185,,-0.01119314432144164
llvip,250171,3,34.921104431152344,0.0,0.0,0.0,0.07437780831824592,0.4312364667654037,0.0643064796924591,0.6018341720104218,-0.03416657596826553,0.0505557656288147,-0.2186377763748169
llvip,250198,2,122.07779693603516,0.0,0.0,0.0,0.314584169537999,0.3453793331980705,0.05598730519413948,0.5151255637407303,0.09258595108985901,0.11042986810207367,0.026606261730194092
llvip,250206,1,125.45740509033203,0.0,0.0,0.0,0.028179159491463546,0.40364089906215667,0.043176150321960455,0.4415544033050537,0.04535987079143525,0.10976165533065796,0.02460647821426387
llvip,250209,1,20.517230987548828,0.0,0.0,0.0,0.11191229454640905,0.2747555494308472,0.06849457919597626,0.38652065992355344,0.07397146970033647,,0.0075136780738830344
llvip,250212,1,124.43498229980469,0.0,0.0,0.0,-0.010176567630878264,0.27038778364658356,0.05662692338228226,0.4080447405576706,0.06399175822734833,0.0007893502712249534,-0.01352072954177852
llvip,250215,1,118.78820037841797,0.0,0.0,0.0,0.1540589690197497,0.23572595715522765,0.05565186440944672,0.4631542682647705,0.06461516916751861,0.3189524471759796,0.018294239044189475
llvip,250236,2,121.93550872802734,0.0,0.0,0.0,0.031100570529450033,0.4088419646024704,0.055971903353929514,0.40155984163284303,0.1260577619075775,-0.02638920545578005,-0.02534782886505127
llvip,250240,1,128.0713348388672,0.0,0.0,0.0,0.039140210531652064,0.22490689754486082,0.07548423856496811,0.3316637516021729,0.10536026060581208,,0.03808132410049436
llvip,250252,1,124.6332778930664,0.0,0.0,0.0,0.14626326927400057,0.32039847373962405,0.03981118872761727,0.3874905347824097,0.07560577169060707,,0.05325049757957456
llvip,250253,1,122.54153442382812,0.0,0.0,0.0,0.18634341034263424,0.27826836705207825,0.047479160130023956,0.43473570942878725,0.12047311067581176,0.07497586011886592,0.01599575281143184
llvip,250259,2,113.0229721069336,0.5,0.0,0.0,0.2044226665453297,0.07182048857212067,0.04057479649782181,0.18347173929214478,0.028830389678478244,-0.08139821887016296,-0.036578226089477583
llvip,250261,3,127.0287094116211,0.3333333333333333,0.0,0.0,0.0705481984467437,0.3119148135185242,0.05114595592021942,0.35258960723876953,0.07821154147386551,-0.12850751876831057,0.011827623844146706
llvip,250270,1,130.7078857421875,1.0,0.0,0.0,,0.15451293289661405,0.07275440022349358,0.34363634437322615,0.1335711069405079,,0.02509748935699463
llvip,250293,2,114.51138305664062,0.0,0.0,0.0,0.26463532601724493,0.11086974143981931,0.04758568704128265,0.3045045703649521,0.06664588153362275,0.007743930816650368,0.0296159625053406
llvip,250302,1,19.499755859375,0.0,0.0,0.0,-0.04799301745805318,0.19933702349662785,0.0020193159580230713,0.3815190672874451,-0.011448653042316431,,-0.051210999488830566
llvip,250316,2,46.9012336730957,0.0,0.0,0.0,0.08600927863816316,0.33501816987991334,0.07190824747085571,0.40035667419433596,0.06155542135238648,0.0844201773405075,-0.004457041621208191
llvip,250326,3,125.79434967041016,0.3333333333333333,0.0,0.0,-0.004071412917603712,0.16068735122680666,0.05700885057449341,0.3540876924991608,0.12966213524341583,0.018042552471160933,0.006041061878204301
llvip,250331,1,19.901275634765625,0.0,0.0,0.0,-0.0653378428249689,0.4452585458755493,0.0256589874625206,0.504275792837143,-0.011091697216033924,,-0.03231967687606807
llvip,250332,4,130.24835205078125,0.25,0.25,0.0,0.2074511523190684,0.154764723777771,0.055703760683536524,0.3591649949550629,0.0639762207865715,0.07742155790328975,0.011238455772399902
llvip,250345,1,131.73724365234375,1.0,0.0,0.0,,0.13188443779945375,0.06336604356765747,0.3075780987739563,0.14592315778136253,,-0.0022029876708984375
llvip,250349,1,32.15114974975586,0.0,0.0,0.0,0.06057944480824062,0.2279912829399109,0.04806943386793136,0.5234661757946014,-0.036236210167407995,,-0.027363374829292297
llvip,250354,3,123.76144409179688,0.6666666666666666,0.0,0.0,0.11404512823506141,0.09903231859207151,0.05632981881499291,0.18325327038764955,0.11773529499769211,-0.016865777969360396,0.0380640387535095
llvip,250361,2,126.4678955078125,0.0,0.0,0.0,0.049395717869913536,0.3258880376815796,0.05809909254312515,0.5190684467554092,0.133458149433136,0.1594256401062012,0.026577061414718606
llvip,250365,3,119.14444732666016,0.3333333333333333,0.0,0.3333333333333333,0.11997897568165139,0.37299565970897675,0.05579338222742081,0.5135233163833618,0.0795290231704712,-0.009939861297607377,-0.03749899864196782
llvip,250368,4,20.442983627319336,0.0,0.0,0.0,0.02870006086895438,0.3078101724386215,0.054108248651027674,0.5317588746547699,0.062464095652103424,0.1811720788478851,0.04550306797027592
llvip,250389,4,20.198013305664062,0.0,0.0,0.0,-0.015758816713147494,0.5048575550317764,0.06363024711608886,0.6842531710863113,-0.0424966886639595,0.14343635439872743,0.04030317664146421
llvip,250396,1,31.510766983032227,0.0,0.0,0.0,0.0877995227442454,0.2275999844074249,0.044726462662219996,0.41661229729652405,-0.021092920005321508,,-0.009418819844722745
llvip,250404,2,118.1922836303711,0.0,0.0,0.0,0.27791478809696935,0.22037546336650848,0.057481441646814346,0.4278379589319229,0.11688778549432755,0.007467401027679399,-0.009634137153625488
llvip,250407,1,126.96089172363281,0.0,0.0,0.0,0.03669190235072606,0.35630497336387634,0.062064139544963835,0.5248361945152282,0.11307427436113357,-0.012068676948547408,0.04862602353096013
vedai,00000010,9,142.32786560058594,0.2222222222222222,0.2222222222222222,0.1111111111111111,-0.06722556483960651,0.612972554564476,0.31803684681653976,0.4667594790458679,0.30631932616233826,,0.11234979629516606
vedai,00000012,1,128.19776916503906,0.0,0.0,0.0,0.014962899570349797,,0.33547571003437043,,0.25559327006340027,,0.09651541709899902
vedai,00000025,9,135.30972290039062,0.0,0.2222222222222222,0.0,-0.024865701903631354,0.6596415281295777,0.34201745092868807,0.6146523118019104,0.3197925627231598,,0.0668097853660583
vedai,00000027,16,103.59244537353516,0.0625,0.0,0.0625,-0.009894436723710065,0.6508705869317055,0.29451425597071645,0.6919127017259598,0.29892839044332503,,0.22658618092536925
vedai,00000055,4,110.06810760498047,0.25,0.0,0.25,-0.0052400460846653285,0.5980097889900208,0.3201490052044392,,0.39222011566162107,,0.02705765366554258
vedai,00000086,3,139.06932067871094,0.6666666666666666,0.0,0.6666666666666666,0.019904854231312274,0.6278781414031982,0.28486039116978645,0.41064365506172185,0.2569923534989357,,0.17273014187812807
vedai,00000087,4,145.80966186523438,0.0,0.0,0.0,-0.026744540694377632,0.5354049026966095,0.33300964161753654,0.45415495038032533,0.23694729804992676,,0.04071240425109868
vedai,00000088,8,128.30026245117188,0.125,0.125,0.125,0.015582390014749037,0.7070952206850052,0.30224588736891744,0.7128909289836883,0.3085497975349426,,0.11180149316787719
vedai,00000089,5,150.1239471435547,0.6,0.0,0.6,0.13235206406318778,0.6320269167423248,0.33874150961637495,0.3730029106140137,0.28653777837753297,,0.08680552244186401
vedai,00000095,2,150.92398071289062,0.0,0.0,0.0,0.019788206111487183,0.5213961780071259,0.37462295442819593,,0.44196936786174773,,0.046826195716857866
vedai,00000108,5,117.16202545166016,0.0,0.0,0.0,0.02603722233587835,0.48752217888832095,0.28785635977983476,0.2873392820358276,0.2871218487620354,,-0.07983417510986324
vedai,00000110,2,107.1762924194336,0.0,0.0,0.0,0.15446357944135258,0.29128183722496037,0.2851841852068901,,0.27838011980056765,,0.013282406330108687
vedai,00000143,9,134.49212646484375,0.0,0.1111111111111111,0.0,-0.001497906370351354,0.6581141948699951,0.3408623091876507,0.74131580889225,0.37965142726898193,,0.005773782730102539
vedai,00000156,4,132.33819580078125,0.0,0.0,0.0,-0.09196425227304177,0.3701905608177185,0.247160754352808,,0.27072905004024506,,0.11570978760719297
vedai,00000158,3,135.8538360595703,0.3333333333333333,0.3333333333333333,0.0,0.027056184708482145,0.4278627038002014,0.4599199242889881,,0.482736337184906,,0.16324270367622373
vedai,00000164,3,128.39453125,0.0,0.6666666666666666,0.0,0.004266036139793927,0.43615689873695374,0.3472163088619709,,0.35942802727222445,,-0.026450943946838334
vedai,00000174,7,125.49453735351562,0.2857142857142857,0.2857142857142857,0.14285714285714285,-0.0883739606710694,0.5928893446922302,0.25817305222153664,0.5541336178779602,0.34114015102386475,,-0.001833868026733354
vedai,00000179,1,122.01788330078125,0.0,0.0,0.0,-0.033568110336358536,0.25396566390991215,0.36934219375252725,,0.28704217076301575,,0.053610092401504494
vedai,00000189,2,142.2207794189453,0.0,0.0,0.0,-0.015021060632013195,0.4641647577285767,0.25181482806801797,,0.18101100921630858,,0.09225983023643491
vedai,00000194,1,141.75738525390625,0.0,0.0,0.0,-0.040806142079342855,0.2248687863349914,0.3502535752952099,,0.22261602282524107,,0.06769789457321163
vedai,00000205,3,94.77630615234375,0.0,0.0,0.0,0.0030872373737276804,0.33568204045295713,0.23028507307171822,0.47664054334163664,0.1976442277431488,,0.08803035616874694
vedai,00000221,2,73.53661346435547,0.0,0.5,0.0,0.0346913397152695,,0.3626428581774235,,0.4206510573625565,,0.0010740995407104714
vedai,00000240,3,98.52909088134766,0.0,0.0,0.0,-0.04863784359536277,0.4745010554790497,0.1960914246737957,,0.24511373937129977,,-0.016669738292694136
vedai,00000250,2,107.71732330322266,0.0,0.5,0.0,-0.03722412246717888,0.5526540577411652,0.28276118338108064,,0.2650181293487549,,0.11688382029533384
vedai,00000254,2,110.37903594970703,0.0,0.0,0.0,0.07394402871940553,0.41002688407897947,0.41345129907131195,,0.38851072192192077,,0.008385223150253251
vedai,00000257,3,108.19091796875,0.0,0.3333333333333333,0.0,-0.03384943977314764,0.5252684980630875,0.23613095805048942,,0.2653489619493484,,0.08504234552383427
vedai,00000262,4,85.97517395019531,0.25,0.0,0.0,0.04691965549263829,0.4228200376033783,0.273359315097332,,0.2638402432203293,,0.18409072756767275
vedai,00000274,1,101.36597442626953,0.0,0.0,0.0,-0.12717113849088701,,0.41974036768078804,,0.4151997685432434,,0.10684422254562376
vedai,00000289,1,99.16476440429688,1.0,0.0,1.0,,0.19281305074691768,0.26104582846164703,,0.25135828256607057,,0.06577566862106321
vedai,00000299,5,113.900634765625,0.2,0.2,0.0,-0.037622990930040734,0.5168504118919373,0.33227514773607253,0.4130783319473267,0.2797327399253845,,-0.017002540826797474
vedai,00000300,12,103.36711883544922,0.0,0.16666666666666666,0.0,0.002523705334468012,0.6457736968994141,0.3438639365136623,0.5378987431526184,0.3688585326075554,,-0.00022916793823246628
vedai,00000302,10,98.50929260253906,0.3,0.1,0.0,0.01895485956080793,0.6023351460695267,0.3373020891100168,0.49138333201408385,0.39153660237789156,,0.21371856927871702
vedai,00000360,4,109.38164520263672,0.5,0.0,0.0,0.008957792799767272,0.55894256234169,0.2671832457184792,0.3365557253360748,0.24810178577899933,,0.2520204186439514
vedai,00000370,4,96.9084243774414,0.0,0.25,0.0,0.02614542794125711,0.48754037022590635,0.2628295883536339,,0.23937872648239134,,0.08945134878158567
vedai,00000383,1,97.7745361328125,0.0,0.0,0.0,-0.02730519586171465,0.23495243787765507,0.3023685872554779,,0.3020742565393448,,0.07712343335151672
vedai,00000400,8,90.72377014160156,0.25,0.25,0.125,-0.011585051425574644,0.6547202542424202,0.25406642630696297,0.4765677392482758,0.27644939720630646,,0.07088407874107361
vedai,00000426,5,141.95315551757812,0.0,0.0,0.0,-0.04816244549426937,0.5360858976840973,0.3408923514187336,0.5395961940288544,0.22416712641716002,,0.16425666213035583
vedai,00000428,2,125.75850677490234,0.0,0.5,0.0,-0.003514534912872458,0.5311347246170044,0.31353466510772704,0.47942660450935365,0.28971001207828523,,0.02173458337783818
vedai,00000443,1,105.29469299316406,0.0,0.0,0.0,,0.29824279546737675,0.31352517530322077,,0.19588414430618284,,0.060705161094665505
vedai,00000461,6,103.75761413574219,0.16666666666666666,0.0,0.16666666666666666,0.013513430912755864,0.5551937460899353,0.3396690748631954,,0.24794957041740417,,0.058998727798461936
vedai,00000473,1,93.04447174072266,0.0,1.0,0.0,,0.23226484060287478,0.2886269487440586,,0.3799195736646652,,0.1001041412353516
vedai,00000475,4,71.85889434814453,0.0,0.25,0.0,0.051809118276962274,0.43475722670555117,0.21246936842799186,,0.2854416787624359,,0.05325251817703247
vedai,00000493,1,89.49512481689453,0.0,0.0,0.0,0.0027271342519997743,,0.1888188026845455,,0.22593261003494264,,0.08178566694259648
vedai,00000515,3,142.03550720214844,0.0,0.0,0.0,0.16010446496086034,0.5009967863559723,0.2705320529639721,,0.2425163894891739,,0.0728029251098633
vedai,00000521,3,116.85295867919922,0.0,0.0,0.0,0.12173323263173563,0.3180308818817139,0.34950930401682856,,0.39418493807315824,,0.005537009239196755
